TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684835092.723041;#SYSTEM;45794;3948972;25444700;218070582
1684835092.723041;/sys/fs/cgroup/anon.slice/anon_service.service;18753;1976540;0;6420728
1684835092.723041;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684835093.723061;#SYSTEM;22321;1198749;5279413;5998232479
1684835093.723061;/sys/fs/cgroup/anon.slice/anon_service.service;4951;205371;0;1957667
1684835093.723061;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684835094.733712;#SYSTEM;1787126;587076176;751478143;6059867028
1684835094.733712;/sys/fs/cgroup/anon.slice/anon_service.service;14638;514912;0;1324833
1684835094.733712;/sys/fs/cgroup/test.slice/test;1004048;350486297;0;116500025
1684835095.721813;#SYSTEM;3279746;1207230655;1484651275;5917664211
1684835095.721813;/sys/fs/cgroup/anon.slice/anon_service.service;5941;199614;0;1901857
1684835095.721813;/sys/fs/cgroup/test.slice/test;3040141;1184330240;0;421525012
1684835096.721277;#SYSTEM;37869;1462034;5744998;5995589792
1684835096.721277;/sys/fs/cgroup/anon.slice/anon_service.service;5643;205846;0;2092246
1684835096.721277;/sys/fs/cgroup/test.slice/test;1117;35071;0;1238920
1684835097.720726;#SYSTEM;34980;1238055;6240160;5995615034
1684835097.720726;/sys/fs/cgroup/anon.slice/anon_service.service;4325;191028;0;2058603
1684835097.720726;/sys/fs/cgroup/test.slice/test;11168;254906;0;2544486
1684835098.719592;#SYSTEM;20334;1471299;6740387;5994146595
1684835098.719592;/sys/fs/cgroup/anon.slice/anon_service.service;4887;225040;0;1592445
1684835098.719592;/sys/fs/cgroup/test.slice/test;1135;42706;0;647963
1684835099.718883;#SYSTEM;44104414;2559449851;5199484920;5985701229
1684835099.718883;/sys/fs/cgroup/anon.slice/anon_service.service;6025;166525;0;1049802
1684835099.718883;/sys/fs/cgroup/test.slice/test;44029983;2539975850;0;1585903754
1684835100.718109;#SYSTEM;268146816;9191124222;20926180364;5994074623
1684835100.718109;/sys/fs/cgroup/anon.slice/anon_service.service;5839;211762;0;1534488
1684835100.718109;/sys/fs/cgroup/test.slice/test;268096044;9190451660;0;5963557598
1684835101.717146;#SYSTEM;285064937;9785725261;20637334705;5993368631
1684835101.717146;/sys/fs/cgroup/anon.slice/anon_service.service;5600;185925;0;1057289
1684835101.717146;/sys/fs/cgroup/test.slice/test;284982328;9788306744;0;5913195130
1684835102.717027;#SYSTEM;268243151;9184716173;20917382433;5996563452
