TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684151494.953797;#SYSTEM;35409;3354568;17681296;162541415
1684151494.953797;/sys/fs/cgroup/anon.slice/anon_service.service;15296;1551998;0;6046001
1684151494.953797;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684151495.954494;#SYSTEM;34709;1311749;6036529;6001630050
1684151495.954494;/sys/fs/cgroup/anon.slice/anon_service.service;6040;229089;0;2453233
1684151495.954494;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684151496.965181;#SYSTEM;1133729;378539103;506198648;6060029409
1684151496.965181;/sys/fs/cgroup/anon.slice/anon_service.service;14504;548010;0;1693036
1684151496.965181;/sys/fs/cgroup/test.slice/test;368062;143002605;0;53500999
1684151497.952941;#SYSTEM;3954469;1414931924;1754390551;5914769880
1684151497.952941;/sys/fs/cgroup/anon.slice/anon_service.service;6468;200768;0;2099769
1684151497.952941;/sys/fs/cgroup/test.slice/test;3699027;1391607924;0;502914142
1684151498.952364;#SYSTEM;18222;776293;4140482;5995758361
1684151498.952364;/sys/fs/cgroup/anon.slice/anon_service.service;6004;181046;0;2072563
1684151498.952364;/sys/fs/cgroup/test.slice/test;2168;56556;0;995084
1684151499.951860;#SYSTEM;46316;1737414;6625382;5996111927
1684151499.951860;/sys/fs/cgroup/anon.slice/anon_service.service;5306;195154;0;2135232
1684151499.951860;/sys/fs/cgroup/test.slice/test;11076;246847;0;1897687
1684151500.951234;#SYSTEM;31483;1038202;5327428;5995745026
1684151500.951234;/sys/fs/cgroup/anon.slice/anon_service.service;6503;179301;0;1982192
1684151500.951234;/sys/fs/cgroup/test.slice/test;1100;39386;0;941663
1684151501.949665;#SYSTEM;53822388;3070742427;4580538638;5981573679
1684151501.949665;/sys/fs/cgroup/anon.slice/anon_service.service;6452;154614;0;870882
1684151501.949665;/sys/fs/cgroup/test.slice/test;53693263;3046700481;0;1338023909
1684151502.948863;#SYSTEM;398874670;14491320336;21467248182;5993657933
1684151502.948863;/sys/fs/cgroup/anon.slice/anon_service.service;6424;169592;0;839424
1684151502.948863;/sys/fs/cgroup/test.slice/test;398813580;14497516247;0;5986671946
1684151503.948240;#SYSTEM;391035726;13734196084;21076925633;5994588237
1684151503.948240;/sys/fs/cgroup/anon.slice/anon_service.service;6381;180269;0;1049418
1684151503.948240;/sys/fs/cgroup/test.slice/test;390970375;13726020589;0;5928966527
1684151504.947410;#SYSTEM;391267841;14312919074;21466915975;5993597697
1684151504.947410;/sys/fs/cgroup/anon.slice/anon_service.service;6226;171203;0;879555
1684151504.947410;/sys/fs/cgroup/test.slice/test;391266728;14319891798;0;5984929378
1684151505.946546;#SYSTEM;387314091;14366756012;21479948602;5993718820
1684151505.946546;/sys/fs/cgroup/anon.slice/anon_service.service;6684;176529;0;872632
1684151505.946546;/sys/fs/cgroup/test.slice/test;387188034;14358493317;0;5982639871
1684151506.945950;#SYSTEM;387314711;14346625491;21483162451;5994108644
1684151506.945950;/sys/fs/cgroup/anon.slice/anon_service.service;6900;169987;0;917777
1684151506.945950;/sys/fs/cgroup/test.slice/test;387371763;14345166003;0;5982602097
1684151507.945048;#SYSTEM;384534965;14777804555;21471057457;5992629201
1684151507.945048;/sys/fs/cgroup/anon.slice/anon_service.service;6144;166367;0;790049
1684151507.945048;/sys/fs/cgroup/test.slice/test;384457727;14781607213;0;5979373338
1684151508.944991;#SYSTEM;377363629;14057193700;21518929145;5996475467
1684151508.944991;/sys/fs/cgroup/anon.slice/anon_service.service;6393;186207;0;1325220
1684151508.944991;/sys/fs/cgroup/test.slice/test;377391180;14051099259;0;5989954815
1684151509.943762;#SYSTEM;380688450;14093690041;21530851761;5992611765
1684151509.943762;/sys/fs/cgroup/anon.slice/anon_service.service;6439;191662;0;1123010
1684151509.943762;/sys/fs/cgroup/test.slice/test;380633672;14096582394;0;5983454586
1684151510.942819;#SYSTEM;381721753;14160848009;21516785611;5993181727
1684151510.942819;/sys/fs/cgroup/anon.slice/anon_service.service;6091;172466;0;825504
1684151510.942819;/sys/fs/cgroup/test.slice/test;381588109;14158759517;0;5984410454
1684151511.941989;#SYSTEM;380300588;14244772978;21517761636;5993343662
1684151511.941989;/sys/fs/cgroup/anon.slice/anon_service.service;6035;164785;0;721138
1684151511.941989;/sys/fs/cgroup/test.slice/test;380244199;14241957865;0;5981773886
1684151512.941456;#SYSTEM;440396514;15786206137;21453135354;5995437700
1684151512.941456;/sys/fs/cgroup/anon.slice/anon_service.service;7709;189633;0;963482
1684151512.941456;/sys/fs/cgroup/test.slice/test;440428711;15784876192;0;5990104567
1684151513.940742;#SYSTEM;457889580;16260077573;21444445695;5995000346
1684151513.940742;/sys/fs/cgroup/anon.slice/anon_service.service;7439;174361;0;886405
1684151513.940742;/sys/fs/cgroup/test.slice/test;457838480;16259892043;0;5992013924
1684151514.939892;#SYSTEM;445925813;16072568377;21441498737;5993805794
1684151514.939892;/sys/fs/cgroup/anon.slice/anon_service.service;6040;167591;0;791401
1684151514.939892;/sys/fs/cgroup/test.slice/test;445949448;16077760331;0;5988068192
1684151515.939180;#SYSTEM;430210633;15847930913;21422396322;5994316904
1684151515.939180;/sys/fs/cgroup/anon.slice/anon_service.service;6966;177055;0;877964
1684151515.939180;/sys/fs/cgroup/test.slice/test;430128776;15841128365;0;5977035501
1684151516.938309;#SYSTEM;483133239;17220087121;21330821764;5994131819
1684151516.938309;/sys/fs/cgroup/anon.slice/anon_service.service;7217;174841;0;687250
1684151516.938309;/sys/fs/cgroup/test.slice/test;483111751;17223194804;0;5988978572
1684151517.937599;#SYSTEM;497326466;17560032391;21302336974;5995140406
1684151517.937599;/sys/fs/cgroup/anon.slice/anon_service.service;7113;177532;0;717480
1684151517.937599;/sys/fs/cgroup/test.slice/test;497325172;17560169590;0;5993644212
1684151518.936864;#SYSTEM;494089786;17562108097;21302773397;5994898924
1684151518.936864;/sys/fs/cgroup/anon.slice/anon_service.service;7712;182203;0;784658
1684151518.936864;/sys/fs/cgroup/test.slice/test;494062165;17561598315;0;5992119965
1684151519.936133;#SYSTEM;492743169;17587402077;21320573318;5994706588
1684151519.936133;/sys/fs/cgroup/anon.slice/anon_service.service;7207;184807;0;735642
1684151519.936133;/sys/fs/cgroup/test.slice/test;492802581;17582641066;0;5993349245
1684151520.935222;#SYSTEM;454535131;16550153086;21391748101;5994428185
1684151520.935222;/sys/fs/cgroup/anon.slice/anon_service.service;6910;170523;0;785298
1684151520.935222;/sys/fs/cgroup/test.slice/test;454383381;16550551872;0;5989143261
1684151521.934465;#SYSTEM;419954173;15315855513;21430588969;5993709697
1684151521.934465;/sys/fs/cgroup/anon.slice/anon_service.service;6263;162347;0;715990
1684151521.934465;/sys/fs/cgroup/test.slice/test;419926840;15316162980;0;5970935116
