FULL;PG1;PG2
35.52731;0;0
232.34328;3.366310000000001;4.847488000000001
243.31827;121.17470900000001;121.58992700000002
243.59522;121.48486;121.415361
244.0628;121.75373400000002;121.40665900000003
244.07965;121.58716399999997;122.00499199999996
243.74824;121.666127;121.111527
243.0397;121.17304000000001;121.31176
243.49357;121.32984399999998;121.74678399999995
243.79509;121.65492499999998;121.10037299999996
243.77598;121.57482100000004;121.71400300000003
243.81795;121.45680600000003;121.87418400000004
243.69822;121.57091199999996;121.50136399999997
243.68946;121.56747999999997;121.22093999999997
243.82258;121.49377600000004;121.91128000000003
243.68981;121.53202400000004;121.46249800000004
233.89024;141.11269199999998;17.679636
157.35872;22.965866;0
35.536696;0;0
29.433016;0;0
28.92104;0;0
