FULL;PG1;PG2
13.870315;0;0
64.598256;0.250866;0
66.894344;66.37477200000001;0
66.945896;66.68641500000001;0
67.117704;66.85806000000001;0
67.13207;66.740252;0
67.1345;66.616082;0
67.26328;67.001043;0
67.26386;67.003645;0
67.275624;67.144992;0
67.30048;66.51942500000001;0
67.26438;67.264381;0
67.21252;66.69047499999999;0
67.40798;67.016832;0
67.31404;66.921152;0
67.29525;67.03491;0
67.31114;67.180433;0
67.14323;67.011835;0
67.107776;66.976191;0
67.36585;66.584037;0
67.34869;66.955594;0
67.36492;67.495471;0
67.309144;66.658184;0
67.34756;66.954481;0
67.37787;67.116203;0
67.3447;67.083677;0
67.304264;66.783529;0
67.38824;67.257645;0
67.34946;66.957132;0
67.33667;67.074662;0
67.36287;66.971985;0
67.36019;66.970828;0
67.31795;66.798122;0
66.800628;40.741768;0
44.75185;40.041128;0
25.2313;0;0
14.021877;0;0
13.172578;0;0
14.455392;0;0
