timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1684501722543,cpu,mongo,0.0066629418790928865,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.0066629418790928865,0.0007929922291033263,cpu
1684501723044,cpu,mongo,0.013722400791867026,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013722400791867026,0.0016316974563096223,cpu
1684501723546,cpu,mongo,0.006540301417248048,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.006540301417248048,0.0007783151318218329,cpu
1684501724048,cpu,mongo,0.014284770377919316,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.014284770377919316,0.0016983571442822298,cpu
1684501724550,cpu,mongo,0.008124958528046082,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.008124958528046082,0.0009670565140140165,cpu
1684501725052,cpu,mongo,0.014065505811327062,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.014065505811327062,0.001671621001904856,cpu
1684501725554,cpu,mongo,0.006966783744002226,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.006966783744002226,0.0008289881234320827,cpu
1684501726056,cpu,mongo,0.02626857590024507,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.02626857590024507,0.0031173125690582082,cpu
1684501726557,cpu,mongo,0.007450694606654416,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007450694606654416,0.0008863978683537496,cpu
1684501727059,cpu,mongo,0.013756869499526054,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013756869499526054,0.001635645480869785,cpu
1684501727561,cpu,mongo,0.00777452666684596,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.00777452666684596,0.0009250067589675707,cpu
1684501728063,cpu,mongo,0.012610992554517328,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012610992554517328,0.0014996696019182656,cpu
1684501728565,cpu,mongo,0.007436966433491938,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007436966433491938,0.0008847526285995081,cpu
1684501729067,cpu,mongo,0.01295690031163095,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.01295690031163095,0.0015406629931004603,cpu
1684501729569,cpu,mongo,0.007440395373357498,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007440395373357498,0.0008852247440344306,cpu
1684501730070,cpu,mongo,0.012554889525944659,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012554889525944659,0.0014929161104211643,cpu
1684501730572,cpu,mongo,0.007207266082900156,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007207266082900156,0.0008572949583727556,cpu
1684501731074,cpu,mongo,0.013218476285832184,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013218476285832184,0.0015724594984777044,cpu
1684501731576,cpu,mongo,0.007519843054876508,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007519843054876508,0.0008946835530225858,cpu
1684501732078,cpu,mongo,0.013975469243505598,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013975469243505598,0.001661176467798406,cpu
1684501732579,cpu,mongo,0.007553377976417682,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007553377976417682,0.0008985886137204839,cpu
1684501733081,cpu,mongo,0.012758681104841076,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012758681104841076,0.0015170763086072105,cpu
1684501733583,cpu,mongo,0.007705801663731964,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007705801663731964,0.0009168473821629416,cpu
1684501734085,cpu,mongo,0.012592447865662762,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012592447865662762,0.0014971316921646909,cpu
1684501734587,cpu,mongo,0.007734875928987853,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007734875928987853,0.0009202455354896149,cpu
1684501735089,cpu,mongo,0.013280314443914506,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013280314443914506,0.0015785791177144884,cpu
1684501735590,cpu,mongo,0.007678135663803001,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007678135663803001,0.0009130397622735486,cpu
1684501736092,cpu,mongo,0.024138565627820092,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.024138565627820092,0.0028659236449043637,cpu
1684501736594,cpu,mongo,0.007432909912114379,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007432909912114379,0.000884620680606097,cpu
1684501737096,cpu,mongo,0.012810557958132941,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012810557958132941,0.0015225981299479305,cpu
1684501737598,cpu,mongo,0.007494257039387313,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007494257039387313,0.0008912341119632168,cpu
1684501738099,cpu,mongo,0.012136678861448633,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.012136678861448633,0.0014429486535807215,cpu
1684501738601,cpu,mongo,0.007422314129311792,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007422314129311792,0.0008831636240015117,cpu
1684501739103,cpu,mongo,0.013072060829432776,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013072060829432776,0.001554507635247746,cpu
1684501739605,cpu,mongo,0.007549691107447191,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007549691107447191,0.0008981453999712408,cpu
1684501740107,cpu,mongo,0.013484857741325294,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.013484857741325294,0.0016026464369269045,cpu
1684501740609,cpu,mongo,0.007852308153933112,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007852308153933112,0.0009337606866219227,cpu
1684501741110,cpu,mongo,0.01457559440917976,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.01457559440917976,0.0017326727870415103,cpu
1684501741612,cpu,mongo,0.007663036466414311,0,47f8d5b0b89f2c64478a1c7097ea3eb2f30643f0,0.007663036466414311,0.000911662269760862,cpu
