TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701764130.221830;#SYSTEM;22139404;20195504;18621116;167611
1701764130.221830;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764130.221830;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764130.221830;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764131.225785;#SYSTEM;31978959;14655879;5995542359;132724
1701764131.225785;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764131.225785;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764131.225785;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764132.225748;#SYSTEM;6805984173;11745529764;3986819748;23892333
1701764132.225748;/sys/fs/cgroup/custom.slice/pg1;1466750981;1941971430;532921760;13831792
1701764132.225748;/sys/fs/cgroup/custom.slice/pg2;5218538458;9696543701;1475541314;9089331
1701764132.225748;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764133.225746;#SYSTEM;6648263794;11654792603;3992116325;21465008
1701764133.225746;/sys/fs/cgroup/custom.slice/pg1;1187374070;1578066083;497819728;11286329
1701764133.225746;/sys/fs/cgroup/custom.slice/pg2;5382984576;10021152018;1499892351;9395265
1701764133.225746;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764134.221752;#SYSTEM;6763579210;11815325341;3994757843;22442741
1701764134.221752;/sys/fs/cgroup/custom.slice/pg1;1327887117;1765145721;501188757;12611643
1701764134.221752;/sys/fs/cgroup/custom.slice/pg2;5376470781;10008120501;1498074869;9384882
1701764134.221752;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764135.217744;#SYSTEM;6710277810;11754315994;4000199429;21916842
1701764135.217744;/sys/fs/cgroup/custom.slice/pg1;1234804743;1640845721;496453874;11743548
1701764135.217744;/sys/fs/cgroup/custom.slice/pg2;5372830597;9997104636;1497059391;9358036
1701764135.217744;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764136.221740;#SYSTEM;6715455007;11755500679;3998697130;21972847
1701764136.221740;/sys/fs/cgroup/custom.slice/pg1;1282409371;1704637820;498042463;12174828
1701764136.221740;/sys/fs/cgroup/custom.slice/pg2;5372697868;9999966543;1497022075;9372571
1701764136.221740;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764137.221741;#SYSTEM;6768685135;11819223658;3996011255;22469036
1701764137.221741;/sys/fs/cgroup/custom.slice/pg1;1295631855;1720857993;500747956;12330172
1701764137.221741;/sys/fs/cgroup/custom.slice/pg2;5372869621;10005244574;1497067392;9392766
1701764137.221741;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764138.217743;#SYSTEM;6681280148;11705339183;3997099202;21699514
1701764138.217743;/sys/fs/cgroup/custom.slice/pg1;1232542350;1637251132;498436112;11728143
