TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701696241.329829;#SYSTEM;34190215;31772986;34336349;263895
1701696241.329829;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701696241.329829;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701696241.329829;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701696242.325779;#SYSTEM;84655671;82203253;5966265514;307780
1701696242.325779;/sys/fs/cgroup/custom.slice/pg1;10828227;10898331;7993962;63898
1701696242.325779;/sys/fs/cgroup/custom.slice/pg2;32250769;61555390;23815623;29536
1701696242.325779;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701696243.325783;#SYSTEM;6084753938;19774128032;4225251381;7329206
1701696243.325783;/sys/fs/cgroup/custom.slice/pg1;654916753;871323690;264288750;6197612
1701696243.325783;/sys/fs/cgroup/custom.slice/pg2;5347933078;18794190748;1499883950;418113
1701696243.325783;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701696244.321783;#SYSTEM;6012255830;19581748280;4244514152;6353717
1701696244.321783;/sys/fs/cgroup/custom.slice/pg1;562309157;748830830;250648635;5313776
1701696244.321783;/sys/fs/cgroup/custom.slice/pg2;5381809233;18714829763;1499458185;417895
1701696244.321783;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701696245.321759;#SYSTEM;6059532495;19368674619;4248851664;6751303
1701696245.321759;/sys/fs/cgroup/custom.slice/pg1;598469655;797147504;247953967;5661244
1701696245.321759;/sys/fs/cgroup/custom.slice/pg2;5374412020;18501342766;1497399354;416182
1701696245.321759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701696246.321780;#SYSTEM;6041322103;19332933063;4247379808;6567942
1701696246.321780;/sys/fs/cgroup/custom.slice/pg1;574779901;764719250;249680113;5452343
