TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683897934.649802;#SYSTEM;47088;6828076;31625556;143414971
1683897934.649802;/sys/fs/cgroup/anon.slice/anon_service.service;7460;1953391;0;6849450
1683897934.649802;/sys/fs/cgroup/test.slice/test;0;0;0;0
1683897935.648866;#SYSTEM;12246467;249711766;1241562204;5993987919
1683897935.648866;/sys/fs/cgroup/anon.slice/anon_service.service;4501;219035;0;1984509
1683897935.648866;/sys/fs/cgroup/test.slice/test;0;0;0;0
1683897936.667506;#SYSTEM;2002695;627338746;900280682;6106957392
1683897936.667506;/sys/fs/cgroup/anon.slice/anon_service.service;14556;543947;0;1619495
1683897936.667506;/sys/fs/cgroup/test.slice/test;1190922;387542707;0;158820801
1683897937.647623;#SYSTEM;3565679;1301612435;1612261809;5866105653
1683897937.647623;/sys/fs/cgroup/anon.slice/anon_service.service;5778;199095;0;1931515
1683897937.647623;/sys/fs/cgroup/test.slice/test;3317894;1277633470;0;472526209
1683897938.647191;#SYSTEM;18945;1252846;5281778;5996372691
1683897938.647191;/sys/fs/cgroup/anon.slice/anon_service.service;4853;199377;0;2159295
1683897938.647191;/sys/fs/cgroup/test.slice/test;857;52836;0;1299856
1683897939.645584;#SYSTEM;136380;49055588;59632824;5991847382
1683897939.645584;/sys/fs/cgroup/anon.slice/anon_service.service;5760;198367;0;1049413
1683897939.645584;/sys/fs/cgroup/test.slice/test;11486;241393;0;1362982
1683897940.646002;#SYSTEM;187988;76866222;86130462;5999430679
1683897940.646002;/sys/fs/cgroup/anon.slice/anon_service.service;5222;186240;0;1984571
1683897940.646002;/sys/fs/cgroup/test.slice/test;1114;36712;0;1312829
1683897941.644523;#SYSTEM;4895785;1684825564;2225582856;5977535631
1683897941.644523;/sys/fs/cgroup/anon.slice/anon_service.service;5609;220080;0;1281765
1683897941.644523;/sys/fs/cgroup/test.slice/test;4643766;1663114835;0;674333408
1683897942.643838;#SYSTEM;24267000;7166413573;10279404751;5967644738
1683897942.643838;/sys/fs/cgroup/anon.slice/anon_service.service;6652;245298;0;1232259
1683897942.643838;/sys/fs/cgroup/test.slice/test;23928059;7149872091;0;2916285995
1683897943.643523;#SYSTEM;26853357;7267903004;10542064895;5989320768
1683897943.643523;/sys/fs/cgroup/anon.slice/anon_service.service;7320;257252;0;1442132
1683897943.643523;/sys/fs/cgroup/test.slice/test;26622483;7260845069;0;2994482942
1683897944.643035;#SYSTEM;25924566;5980965960;9174116561;5992197230
1683897944.643035;/sys/fs/cgroup/anon.slice/anon_service.service;7488;259238;0;1619773
1683897944.643035;/sys/fs/cgroup/test.slice/test;25722597;5979082328;0;2610228307
1683897945.643688;#SYSTEM;24989247;5590709126;8724459984;5999230339
1683897945.643688;/sys/fs/cgroup/anon.slice/anon_service.service;9307;397278;0;3555593
1683897945.643688;/sys/fs/cgroup/test.slice/test;24797304;5587533841;0;2512298965
1683897946.642239;#SYSTEM;36662701;6486845279;9736371365;5987165566
1683897946.642239;/sys/fs/cgroup/anon.slice/anon_service.service;7037;223037;0;1716272
1683897946.642239;/sys/fs/cgroup/test.slice/test;36506351;6482394925;0;2729716892
1683897947.641730;#SYSTEM;34181881;7025996895;11169277033;5990238615
1683897947.641730;/sys/fs/cgroup/anon.slice/anon_service.service;7112;220376;0;1548561
1683897947.641730;/sys/fs/cgroup/test.slice/test;33980085;7023935829;0;3153336391
1683897948.640776;#SYSTEM;27678471;9470783826;10175161280;5988043028
1683897948.640776;/sys/fs/cgroup/anon.slice/anon_service.service;6554;245885;0;1590254
1683897948.640776;/sys/fs/cgroup/test.slice/test;27502327;9467902724;0;2868138266
1683897949.639512;#SYSTEM;17462967;7233826423;6988450396;5990803901
1683897949.639512;/sys/fs/cgroup/anon.slice/anon_service.service;6799;203880;0;1102753
1683897949.639512;/sys/fs/cgroup/test.slice/test;17357643;7229953178;0;1955001769
1683897950.639656;#SYSTEM;12175084;3406656562;5087615628;5997374100
1683897950.639656;/sys/fs/cgroup/anon.slice/anon_service.service;7466;272630;0;1678971
1683897950.639656;/sys/fs/cgroup/test.slice/test;12095537;3408349645;0;1419208467
1683897951.638798;#SYSTEM;26635886;11286222138;10915869901;5988414533
1683897951.638798;/sys/fs/cgroup/anon.slice/anon_service.service;6409;231389;0;1537480
1683897951.638798;/sys/fs/cgroup/test.slice/test;26520309;11279987612;0;3060958837
1683897952.638296;#SYSTEM;46609146;14674218846;14575780198;5974459426
1683897952.638296;/sys/fs/cgroup/anon.slice/anon_service.service;6918;243167;0;1668025
1683897952.638296;/sys/fs/cgroup/test.slice/test;46431465;14669776846;0;4156885898
1683897953.637258;#SYSTEM;46802470;6361903852;13047287525;5941628902
1683897953.637258;/sys/fs/cgroup/anon.slice/anon_service.service;6757;218722;0;1423930
1683897953.637258;/sys/fs/cgroup/test.slice/test;46400335;6341769606;0;3857843228
1683897954.636551;#SYSTEM;39141311;5523228591;11521984522;5945746617
1683897954.636551;/sys/fs/cgroup/anon.slice/anon_service.service;6240;184744;0;1264672
1683897954.636551;/sys/fs/cgroup/test.slice/test;38770032;5507593572;0;3409131508
1683897955.635708;#SYSTEM;39686292;8442862802;11393647516;5937899738
1683897955.635708;/sys/fs/cgroup/anon.slice/anon_service.service;5768;186421;0;1024117
1683897955.635708;/sys/fs/cgroup/test.slice/test;39143361;8423293112;58323815;3333931994
1683897956.635386;#SYSTEM;31476345;6302687076;9788543759;5942696069
1683897956.635386;/sys/fs/cgroup/anon.slice/anon_service.service;5876;224577;0;1177500
1683897956.635386;/sys/fs/cgroup/test.slice/test;31113881;6283738189;0;2904597083
1683897957.634676;#SYSTEM;19487671;2821618713;5933980689;5944796294
1683897957.634676;/sys/fs/cgroup/anon.slice/anon_service.service;6639;273944;0;1983045
1683897957.634676;/sys/fs/cgroup/test.slice/test;19096409;2803803363;0;1846605954
1683897958.633395;#SYSTEM;22656147;4075775089;7355161414;5961482164
1683897958.633395;/sys/fs/cgroup/anon.slice/anon_service.service;6543;190816;0;998073
1683897958.633395;/sys/fs/cgroup/test.slice/test;22343374;4064860870;0;2165681675
1683897959.633041;#SYSTEM;27050338;7983461576;9609819199;5992613445
1683897959.633041;/sys/fs/cgroup/anon.slice/anon_service.service;6666;212302;0;1122017
1683897959.633041;/sys/fs/cgroup/test.slice/test;26876033;7982323778;0;2682751138
1683897960.632331;#SYSTEM;11587656;4212347171;3546728721;5990254733
1683897960.632331;/sys/fs/cgroup/anon.slice/anon_service.service;6852;204724;0;1096337
1683897960.632331;/sys/fs/cgroup/test.slice/test;11425257;4205399738;0;1003630346
1683897961.631748;#SYSTEM;66796;858158;13387794;5995129377
1683897961.631748;/sys/fs/cgroup/anon.slice/anon_service.service;7275;214163;0;1059494
1683897961.631748;/sys/fs/cgroup/test.slice/test;3003;49270;0;753393
1683897962.631701;#SYSTEM;88249;1103758;18656582;5998016785
1683897962.631701;/sys/fs/cgroup/anon.slice/anon_service.service;7375;283961;0;1810910
1683897962.631701;/sys/fs/cgroup/test.slice/test;12724;185180;0;1436294
1683897963.631066;#SYSTEM;289713;11240333;72412963;5996569171
1683897963.631066;/sys/fs/cgroup/anon.slice/anon_service.service;8059;240654;0;1715127
1683897963.631066;/sys/fs/cgroup/test.slice/test;2208;39303;0;498878
1683897964.630463;#SYSTEM;8818115;1853248942;3670133348;5976660546
1683897964.630463;/sys/fs/cgroup/anon.slice/anon_service.service;6800;196622;0;1410976
1683897964.630463;/sys/fs/cgroup/test.slice/test;8559546;1846052268;0;1090112271
1683897965.629193;#SYSTEM;26968557;6817125295;10927620379;5976243703
1683897965.629193;/sys/fs/cgroup/anon.slice/anon_service.service;6852;205554;0;1215510
1683897965.629193;/sys/fs/cgroup/test.slice/test;26696821;6810139910;0;3110240449
1683897966.628874;#SYSTEM;26630973;6802225986;9858233636;5990728331
1683897966.628874;/sys/fs/cgroup/anon.slice/anon_service.service;6862;243935;0;1396982
1683897966.628874;/sys/fs/cgroup/test.slice/test;26435461;6798709453;0;2765602390
1683897967.628347;#SYSTEM;20853571;5362653177;7407774931;5992208918
1683897967.628347;/sys/fs/cgroup/anon.slice/anon_service.service;7298;263310;0;1709853
1683897967.628347;/sys/fs/cgroup/test.slice/test;20658799;5359785865;0;2070456739
1683897968.627805;#SYSTEM;29624447;6543790525;9103689629;5990998862
1683897968.627805;/sys/fs/cgroup/anon.slice/anon_service.service;7101;199620;0;1408094
1683897968.627805;/sys/fs/cgroup/test.slice/test;29426851;6540666441;0;2550259488
1683897969.626618;#SYSTEM;36719763;7619387575;10144789526;5987226059
1683897969.626618;/sys/fs/cgroup/anon.slice/anon_service.service;7387;209789;0;1124417
1683897969.626618;/sys/fs/cgroup/test.slice/test;36534761;7616601966;0;2839421479
1683897970.626312;#SYSTEM;38610961;11215253462;10939055529;5994088208
1683897970.626312;/sys/fs/cgroup/anon.slice/anon_service.service;6327;262373;0;1653428
1683897970.626312;/sys/fs/cgroup/test.slice/test;38436133;11213886519;0;3021334933
1683897971.625252;#SYSTEM;32990146;9011796866;7656006643;5991919840
1683897971.625252;/sys/fs/cgroup/anon.slice/anon_service.service;6097;191842;0;1059438
1683897971.625252;/sys/fs/cgroup/test.slice/test;32871136;9009148082;0;2081879501
1683897972.624780;#SYSTEM;38966930;16489756815;13148733346;5983655911
1683897972.624780;/sys/fs/cgroup/anon.slice/anon_service.service;5415;189852;0;1076347
1683897972.624780;/sys/fs/cgroup/test.slice/test;38802012;16482546189;0;3651098251
1683897973.623888;#SYSTEM;56011463;10118441330;13922389405;5948590927
1683897973.623888;/sys/fs/cgroup/anon.slice/anon_service.service;5614;268589;0;1337373
