TIMESTAMP;CPU;RAM;GPU
1700481311.607051;0.601685;0;0
1700481312.606446;14.7132;0;0
1700481313.605417;61.3596;0;0
1700481314.604465;109.695;0;0
1700481315.603503;158.016;0;0
1700481316.602546;206.341;0;0
1700481317.601637;254.696;0;0
1700481318.600672;303.009;0;0
1700481319.599740;351.272;0;0
1700481320.598764;399.556;0;0
1700481321.597869;447.916;0;0
1700481322.596943;496.193;0;0
1700481323.595974;544.459;0;0
1700481324.595003;592.721;0;0
1700481325.594099;640.998;0;0
1700481326.593126;689.313;0;0
1700481327.592214;737.57;0;0
1700481328.591277;785.842;0;0
1700481329.590293;834.099;0;0
1700481330.589397;882.347;0;0
1700481331.588441;930.652;0;0
1700481332.587519;978.877;0;0
1700481333.586504;1027.14;0;0
1700481334.586147;1051.13;0;0
1700481335.585204;1065.1;0;0
1700481336.584695;1079.13;0;0
1700481337.583556;1093.1;0;0
