FULL;PG1;PG2
14.089108;0;0
57.707412;0;0
58.650496;14.837596;43.252992
59.16011;14.71926;44.157782999999995
58.81611;14.206788;43.898979000000004
58.45133;14.71696;43.317848999999995
59.35875;14.875444;44.197236000000004
58.601172;14.120764;43.633161
59.120972;14.85029;43.710291
59.072824;14.768206;43.878612
58.48856;13.992478;43.656531
59.229856;15.266884;43.680251999999996
58.92823;14.483564;43.876683
58.947756;14.311834000000001;44.210817
58.91993;15.182675;43.458666
59.014516;14.152162;44.154744
59.017664;14.579184;43.317003
58.825664;14.88191;43.382172000000004
59.031012;7.146611;44.594856
58.90603;7.328022;43.545366
59.01688;7.447368;43.841108999999996
58.963624;7.138453;44.115642
58.59543;7.23744;43.285459
59.397944;7.549379;44.156746000000005
58.77047;7.097882;43.864914
58.511588;7.261581;43.42984
59.33193;7.504993;43.897129
58.542396;7.087457;43.800483
59.15335;7.306352;43.838112
59.021664;7.555913;0
14.697422;0;0
13.88553;0;0
14.064354;0;0
