FULL;PG1;PG2
14.229044;0;0
69.73946;0.135416;0.135416
72.737416;28.926462;43.108855
73.125416;29.051762;43.790217
73.31987;29.185581;43.849556
73.34132;29.110426;43.665639
73.58074;29.289419;43.862691
73.44332;29.178062;43.838259
73.52265;29.295292;43.942938
73.519896;29.294194;43.941291
73.45831;29.09805;43.647075
73.58759;29.37799;44.066985
73.57509;29.372998;44.059497
73.66574;29.352306;43.743485
73.54159;29.301728;44.239864
73.617224;29.190581;43.714675
73.65722;29.31986;44.051302
73.62738;29.223968;43.835952
73.586104;29.291556;44.008777
73.634504;29.197434;43.724938
73.63293;29.396092;44.094138
62.664216;0;52.878296000000006
58.33933;0;57.96294399999999
36.700652;0;0
13.9992;0;0
13.910436;0;0
13.912044;0;0
