RAPL;ALL;PG1;PG2
0.0504150390625;0;0;0
14.14019775390625;0;0;0
14.0921630859375;0;0;0
13.8248291015625;0;0;0
14.11651611328125;0;0;0
47.5135498046875;0;0;0
49.08770751953125;0;0;0
49.19561767578125;0;0;0
49.16925048828125;0;0;0
49.26531982421875;0;0;0
49.16778564453125;0;0;0
49.24285888671875;0;0;0
49.216064453125;0;0;0
49.26251220703125;0;0;0
49.20367431640625;0;0;0
49.28546142578125;49.023219122272636;16.295567894710302;32.589778268531056
49.23944091796875;49.025573706750585;16.296612820133948;32.595390080781115
49.33001708984375;49.02553762733176;16.296787087543258;32.593084599652116
49.33758544921875;49.162085781656;16.296607395490277;32.59467809389614
49.2899169921875;49.01808561848308;16.29382115378864;32.59054585816825
49.33624267578125;49.02909764629806;16.297684191007246;32.59698289688989
49.35308837890625;49.02546521220251;16.29740888938385;32.59478590861989
49.301513671875;49.022456583933135;16.296349046305888;32.59319919576639
49.4091796875;49.015985629562564;16.29496982586585;32.58795965064546
49.35321044921875;49.01420309673842;16.293667907241037;32.58976131635952
49.35736083984375;49.01570010625242;16.294324969386032;32.58748634885644
49.50189208984375;49.02113339229714;16.294669434967137;32.58918155539285
49.4378662109375;49.01712338675812;16.2942185099314;32.58856382228783
49.546142578125;49.15961582734333;16.29374385235028;32.58889472653466
49.51593017578125;49.01595506134565;16.294367688614795;32.587417862604696
49.608154296875;49.01701828248387;16.294041530719113;32.588819459476476
49.53570556640625;49.01562079310878;16.294055092678327;32.58802135569574
49.53759765625;49.0156384389565;16.293800811516245;32.588582808374746
49.6112060546875;49.01279938777767;16.294384640634426;32.58627936212703
49.57275390625;49.01589616640539;16.29372486630546;32.58983387127956
49.61358642578125;49.013933820483594;16.294169688349278;32.58754873232431
45.41497802734375;39.085368649479506;6.369903309195154;32.587492451844234
42.56646728515625;33.010900232011174;0.0;32.86927532174695
34.570556640625;23.692648636117386;0.0;23.468118931595644
13.868896484375;0;0;0
13.79296875;0;0;0
13.804443359375;0;0;0
13.77423095703125;0;0;0
