FULL;PG1;PG2
35.050892;0;0
273.37728;7.794779;0
277.71526;73.33797000000001;0
249.1964;65.42925500000001;0
249.31853;65.69932399999999;0
249.287;65.60183999999998;0
249.1355;65.45418599999998;0
249.28445;65.522365;0
249.40501;65.39637599999999;0
249.26806;65.83324199999998;0
249.19818;65.36280599999999;0
249.38403;65.36179599999998;0
249.18398;65.495952;0
249.35778;65.38398899999999;0
249.21526;52.61825499999999;0
249.3249;60.971477000000014;0
249.22592;56.613592999999995;0
249.26587;61.183793000000016;0
249.27434;61.11673499999999;0
249.26576;56.76231399999999;0
249.35483;57.007817;0
249.2423;56.49019;0
249.11717;56.746410999999995;0
249.4557;56.823525000000004;0
249.22325;61.330891000000015;0
249.27658;56.50688699999999;0
249.27387;52.399903999999985;0
249.25637;56.91307300000002;0
249.27349;51.722319999999996;0
249.23494;48.355757000000004;0
249.32486;53.568823;0
249.34616;53.803944000000016;0
249.19474;54.723183;0
249.27229;55.40400799999999;0
249.31214;56.03868000000001;0
249.27984;48.25713600000001;0
249.03461;60.890157000000016;0
244.36666;8.376089;0
121.98506;0;0
34.36048;0;0
34.356356;0;0
33.24346;0;0
