FULL;PG1;PG2
14.435337;0;0
88.55941;0.108263;0
92.729816;46.251544;46.251544
92.88403;46.32846;46.214909999999996
92.98558;46.322488;46.322488
93.30835;46.540104;46.540104
93.21939;46.495732;46.495732
93.32118;46.546508;46.546508
93.33669;46.497392;46.497392
93.506024;46.695784;46.695784
93.38074;46.747235;46.633494
93.45444;46.556056;46.556056
93.445;46.665312;46.665312
93.46679;46.619132;46.619132
93.44596;46.60874;46.60874
93.4636;46.561037;46.788719
93.44903;46.610272;46.610272
93.47213;46.621792;46.621792
93.46238;46.616936;46.616936
93.47805;46.624744;46.624744
93.47816;46.568287000000005;46.454428
93.49834;46.634864;46.634864
91.529896;38.158238999999995;50.877652
89.190536;41.731350000000006;13.91045
69.235144;51.547332;17.182444
69.14635;51.818107999999995;17.328242
69.12981;51.139398;16.99094
69.169656;51.626628;17.208876
69.12518;51.426466;17.197812
69.20819;51.780462;17.260154
69.13354;51.228443999999996;17.076148
53.730268;0;22.13687
39.170532;0;38.424424
39.183412;0;38.07445
39.10422;0;37.986956
17.256372;0;0
14.010345;0;0
14.223817;0;0
