TIMESTAMP;CPU;RAM;GPU
1700007991.572810;2.73248;0;0
1700007992.571703;31.6581;0;0
1700007993.567803;258.953;0;0
1700007994.566783;495.628;0;0
1700007995.565846;733.59;0;0
1700007996.564928;972.098;0;0
1700007997.563968;1210.52;0;0
1700007998.563062;1448.97;0;0
1700007999.562122;1687.54;0;0
1700008000.561158;1926.11;0;0
1700008001.560230;2164.47;0;0
1700008002.559299;2403.06;0;0
1700008003.558537;2641.52;0;0
1700008004.557373;2879.89;0;0
1700008005.556472;3118.52;0;0
1700008006.555553;3357.04;0;0
1700008007.554601;3595.57;0;0
1700008008.553690;3834.24;0;0
1700008009.552745;4072.93;0;0
1700008010.551821;4311.48;0;0
1700008011.550829;4550.03;0;0
1700008012.549935;4788.78;0;0
1700008013.549010;5027.43;0;0
1700008014.548079;5266.08;0;0
1700008015.547183;5504.81;0;0
1700008016.546175;5743.89;0;0
1700008017.545275;5982.69;0;0
1700008018.544309;6221.91;0;0
1700008019.543389;6461.2;0;0
1700008020.542474;6700.45;0;0
1700008021.543048;6918.76;0;0
1700008022.542203;7124.11;0;0
1700008023.541274;7333.1;0;0
1700008024.540285;7542.27;0;0
1700008025.539457;7751.23;0;0
1700008026.538418;7960.32;0;0
1700008027.537407;8169.46;0;0
1700008028.536463;8378.83;0;0
1700008029.535558;8588.14;0;0
1700008030.534639;8797.44;0;0
1700008031.533685;9006.64;0;0
1700008032.533956;9205.97;0;0
1700008033.534511;9350.07;0;0
1700008034.533743;9422.54;0;0
1700008035.533182;9453.02;0;0
1700008036.532690;9483.08;0;0
1700008037.531737;9514.38;0;0
