TIMESTAMP;CPU;RAM;GPU
1700509951.619350;0.61615;0;0
1700509952.626225;16.1964;0;0
1700509953.617071;98.4919;0;0
1700509954.616139;182.767;0;0
1700509955.615184;267.06;0;0
1700509956.614258;351.43;0;0
1700509957.613350;435.722;0;0
1700509958.612386;520.011;0;0
1700509959.611429;604.296;0;0
1700509960.610495;688.675;0;0
1700509961.609579;772.976;0;0
1700509962.608615;857.271;0;0
1700509963.607666;941.575;0;0
1700509964.606747;1025.97;0;0
1700509965.605804;1110.27;0;0
1700509966.604883;1194.59;0;0
1700509967.603925;1278.9;0;0
1700509968.602979;1363.22;0;0
1700509969.602046;1447.64;0;0
1700509970.601099;1531.96;0;0
1700509971.600161;1616.28;0;0
1700509972.599215;1700.6;0;0
1700509973.598299;1784.49;0;0
1700509974.597385;1868.26;0;0
1700509975.596440;1948.41;0;0
1700509976.595473;2029.04;0;0
1700509977.594539;2109.81;0;0
1700509978.593608;2190.47;0;0
1700509979.592655;2271.32;0;0
1700509980.591709;2352.1;0;0
1700509981.591112;2428.48;0;0
1700509982.590419;2474.16;0;0
1700509983.589665;2519.81;0;0
1700509984.603082;2547.64;0;0
1700509985.588289;2561.58;0;0
1700509986.587453;2575.73;0;0
1700509987.586642;2589.86;0;0
