TIMESTAMP;CPU;RAM;GPU
1701684389.29542;0.711426;0;0
1701684390.38194;15.3264;0;0
1701684391.27416;69.4888;0;0
1701684392.26506;124.859;0;0
1701684393.25551;179.742;0;0
1701684394.24706;234.715;0;0
1701684395.23810;290.161;0;0
1701684396.22905;345.251;0;0
1701684397.21972;400.843;0;0
1701684398.21151;455.856;0;0
1701684399.20257;511.196;0;0
1701684400.19362;566.58;0;0
1701684401.18369;621.637;0;0
1701684402.17521;677.089;0;0
1701684403.16649;732.468;0;0
1701684404.15763;787.604;0;0
1701684405.14806;843.122;0;0
1701684406.13942;898.129;0;0
1701684407.13055;953.411;0;0
1701684408.12158;1008.71;0;0
1701684409.11251;1063.57;0;0
1701684410.10308;1118.85;0;0
1701684411.9376;1173.9;0;0
1701684412.8419;1229.04;0;0
1701684413.7483;1284.27;0;0
1701684414.6544;1339.59;0;0
1701684415.5614;1395.06;0;0
1701684416.4668;1450.06;0;0
1701684417.3738;1505.78;0;0
1701684418.2809;1561;0;0
1701684419.1867;1616.12;0;0
1701684420.934;1671.7;0;0
1701684421.14987;1687.28;0;0
1701684421.999934;1701.1;0;0
1701684422.999056;1714.92;0;0
1701684423.998162;1728.74;0;0
