TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701766200.669825;#SYSTEM;34423003;33761168;30510246;283711
1701766200.669825;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701766200.669825;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701766200.669825;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766201.805677;#SYSTEM;149288659;110399834;6067778154;884886
1701766201.805677;/sys/fs/cgroup/custom.slice/pg1;22424879;18843108;16655660;191687
1701766201.805677;/sys/fs/cgroup/custom.slice/pg2;30761066;27304593;23711147;263436
1701766201.805677;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766202.665723;#SYSTEM;6546543846;8167900125;3913144395;116241982
1701766202.665723;/sys/fs/cgroup/custom.slice/pg1;1242130010;1280438920;494333892;18213764
1701766202.665723;/sys/fs/cgroup/custom.slice/pg2;5249350853;6844571488;1471132702;97668489
1701766202.665723;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766203.661732;#SYSTEM;6761287051;8432095890;3992772957;120044614
1701766203.661732;/sys/fs/cgroup/custom.slice/pg1;1330199950;1371835080;502974245;19514632
1701766203.661732;/sys/fs/cgroup/custom.slice/pg2;5377919086;7016353762;1498484337;100242532
1701766203.661732;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766204.661758;#SYSTEM;6762272292;8442475714;4001247563;119659126
1701766204.661758;/sys/fs/cgroup/custom.slice/pg1;1249093300;1287030621;495212680;18308789
1701766204.661758;/sys/fs/cgroup/custom.slice/pg2;5377178122;7013530690;1498298886;100192891
1701766204.661758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766205.661770;#SYSTEM;6715335514;8382255243;3992747969;119291567
1701766205.661770;/sys/fs/cgroup/custom.slice/pg1;1267524549;1305432267;503158114;18570142
1701766205.661770;/sys/fs/cgroup/custom.slice/pg2;5376285456;7011538214;1498033181;100162330
1701766205.661770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766206.661771;#SYSTEM;6774648728;8447482459;3996904073;120258793
1701766206.661771;/sys/fs/cgroup/custom.slice/pg1;1310601401;1350224986;499083325;19207427
1701766206.661771;/sys/fs/cgroup/custom.slice/pg2;5376355154;7014950913;1498054899;100214924
1701766206.661771;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766207.661783;#SYSTEM;6685901615;8357519250;3996821069;118970681
1701766207.661783;/sys/fs/cgroup/custom.slice/pg1;1216892954;1256082802;499384540;17866032
1701766207.661783;/sys/fs/cgroup/custom.slice/pg2;5377300841;7013738769;1498305583;100200575
1701766207.661783;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766208.657758;#SYSTEM;6744917734;8418670098;3992291794;119831567
1701766208.657758;/sys/fs/cgroup/custom.slice/pg1;1313523586;1355059523;503020990;19275296
1701766208.657758;/sys/fs/cgroup/custom.slice/pg2;5379831596;7020481989;1499030382;100294139
1701766208.657758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766209.657769;#SYSTEM;6701262940;8374566470;3995836698;119211642
1701766209.657769;/sys/fs/cgroup/custom.slice/pg1;1244314292;1283824931;499374865;18262216
1701766209.657769;/sys/fs/cgroup/custom.slice/pg2;5379987079;7021864955;1499061137;100327847
1701766209.657769;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766210.657757;#SYSTEM;6702302649;8372382014;3995658749;119199329
1701766210.657757;/sys/fs/cgroup/custom.slice/pg1;1240512381;1279320538;499248560;18197268
1701766210.657757;/sys/fs/cgroup/custom.slice/pg2;5379585479;7018589202;1498964107;100273592
1701766210.657757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766211.657769;#SYSTEM;6747106127;8419427157;3995690869;119856280
1701766211.657769;/sys/fs/cgroup/custom.slice/pg1;1297739878;1338658858;499281016;19042371
1701766211.657769;/sys/fs/cgroup/custom.slice/pg2;5379701930;7016937446;1498987917;100252134
1701766211.657769;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766212.653777;#SYSTEM;6679940708;8351389188;3996502477;118873033
1701766212.653777;/sys/fs/cgroup/custom.slice/pg1;1230291110;1269196337;499349370;18053901
1701766212.653777;/sys/fs/cgroup/custom.slice/pg2;5377919374;7016499359;1498493592;100243159
1701766212.653777;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766213.653770;#SYSTEM;6761552712;8433151765;3996889371;120046655
1701766213.653770;/sys/fs/cgroup/custom.slice/pg1;1301859066;1340661568;499278997;19071164
1701766213.653770;/sys/fs/cgroup/custom.slice/pg2;5376792762;7015532166;1498174850;100223033
1701766213.653770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766214.653762;#SYSTEM;6723095521;8395684121;3997004554;119511265
1701766214.653762;/sys/fs/cgroup/custom.slice/pg1;1265603775;1303251489;499274771;18538942
1701766214.653762;/sys/fs/cgroup/custom.slice/pg2;5377076178;7015965635;1498254454;100236464
1701766214.653762;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766215.653759;#SYSTEM;6691507355;8360678274;3992441815;119021735
1701766215.653759;/sys/fs/cgroup/custom.slice/pg1;1231254037;1268543437;503307345;18044969
1701766215.653759;/sys/fs/cgroup/custom.slice/pg2;5376205856;7015973130;1498005066;100238264
1701766215.653759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766216.653755;#SYSTEM;6773940790;8447822282;3996747474;120259005
1701766216.653755;/sys/fs/cgroup/custom.slice/pg1;1318446972;1358688793;499267609;19328692
1701766216.653755;/sys/fs/cgroup/custom.slice/pg2;5376840355;7015961055;1498187732;100234950
1701766216.653755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766217.649753;#SYSTEM;6672917717;8342516196;3995976470;118758398
1701766217.649753;/sys/fs/cgroup/custom.slice/pg1;1216838064;1254864307;499331860;17850834
1701766217.649753;/sys/fs/cgroup/custom.slice/pg2;5380068825;7019393401;1499084595;100283202
1701766217.649753;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766218.649758;#SYSTEM;6730684662;8403765741;3995985541;119619927
1701766218.649758;/sys/fs/cgroup/custom.slice/pg1;1292157906;1331604661;499265995;18942473
1701766218.649758;/sys/fs/cgroup/custom.slice/pg2;5379748307;7022026912;1499011431;100320318
1701766218.649758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766219.649758;#SYSTEM;6750238838;8424122888;3995884764;119907937
1701766219.649758;/sys/fs/cgroup/custom.slice/pg1;1286276121;1325842108;499272727;18859062
1701766219.649758;/sys/fs/cgroup/custom.slice/pg2;5380018516;7021349236;1499067950;100309457
1701766219.649758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766220.649769;#SYSTEM;6688241581;8361030132;3995479562;119031281
1701766220.649769;/sys/fs/cgroup/custom.slice/pg1;1219067362;1258354929;499196603;17899341
1701766220.649769;/sys/fs/cgroup/custom.slice/pg2;5379391210;7021534790;1498911560;100319427
1701766220.649769;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766221.645768;#SYSTEM;6768753932;8442170400;3992718217;120178453
