TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699889285.855254;0.105042;0;0;1178092;2910933;1154114;3288980;1758996;1661034;3918941;1138125
1699889287.26778;3.10687;0;0;2690874;2718365;4100000;4100001;4100000;4100001;4100002;4100000
1699889287.858947;34.0555;0;0;4084661;4100000;4100000;4100000;4100000;4099999;4099999;4100000
1699889288.852481;66.2995;0;0;4100000;4099999;4100000;4100000;4100000;4100000;4100000;4100000
1699889289.851527;98.9916;0;0;4099999;4100000;4099999;4100000;4100000;4100000;4100000;4100000
1699889290.850583;131.643;0;0;4100000;4100000;4100000;4099999;4100000;4100000;4099999;4100000
1699889291.849638;164.34;0;0;4100000;4099999;4100000;4100000;4099999;4100000;4100000;4100000
1699889292.848697;197.088;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699889293.847749;229.884;0;0;4100000;4100000;4100000;4099999;4100000;4100000;4100000;4100000
1699889294.846807;262.829;0;0;4100000;4099999;4100000;4100000;4100000;4100000;4100000;4100000
1699889295.845862;295.858;0;0;4100000;4100000;4099999;4100000;4100000;4099999;4100000;4100000
1699889296.844918;328.759;0;0;4099999;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699889297.843973;361.609;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4099999
1699889298.843030;394.666;0;0;4100000;4100000;4100000;4099999;4100000;4099999;4100000;4100000
1699889299.842085;427.811;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699889300.841143;461.009;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699889301.840198;494.202;0;0;4100000;4099999;4099999;4099999;4100000;4100000;4100000;4100000
1699889302.839253;527.383;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4099999
1699889303.838309;560.548;0;0;4100000;4099999;4100000;4100000;4099999;4099999;4099999;4100000
1699889304.837363;593.735;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699889305.836421;627;0;0;4100000;4100000;4099999;4100000;4100000;4099999;4100000;4099999
1699889306.835497;654.955;0;0;3851885;3851884;3851883;3851883;3851882;3851882;3851881;3851880
1699889307.834559;682.162;0;0;3817033;3817034;3817033;3817033;3817033;3817034;3817033;3817033
1699889308.833617;709.462;0;0;3821815;3821815;3821815;3821814;3821815;3821815;3821815;3821814
1699889309.832678;736.812;0;0;3823661;3823661;3823660;3823660;3823661;3823661;3823660;3823660
1699889310.831726;764.244;0;0;3825185;3825185;3825185;3825185;3825185;3825186;3825186;3825186
1699889311.830784;791.703;0;0;3830787;3830788;3830787;3830786;3830787;3830788;3830787;3830786
1699889312.829845;819.229;0;0;3845193;3845193;3845192;3845191;3845191;3845192;3845191;3845190
1699889313.828902;846.829;0;0;3843742;3843743;3843743;3843743;3843743;3843744;3843744;3843744
1699889314.827957;874.414;0;0;3839936;3839936;3839936;3839935;3839936;3839936;3839936;3839935
1699889315.827012;902.054;0;0;3839493;3839494;3839493;3839492;3839493;3839494;3839493;3839492
1699889316.826072;929.754;0;0;3854446;3854448;3854447;3854446;3854446;3854448;3854447;3854446
1699889317.825134;957.437;0;0;3844350;3844351;3844350;3844350;3844350;3844351;3844350;3844350
1699889318.824186;985.168;0;0;3849428;3849429;3849428;3849428;3849428;3849429;3849428;3849428
1699889319.823238;1012.93;0;0;3855319;3855320;3855319;3855318;3855319;3855320;3855319;3855318
1699889320.822302;1040.72;0;0;3851537;3851538;3851537;3851536;3851536;3851537;3851536;3851535
1699889321.821353;1068.51;0;0;3845779;3845779;3845779;3845778;3845779;3845779;3845779;3845778
1699889322.820407;1096.32;0;0;3847122;3847123;3847123;3847123;3847123;3847124;3847124;3847124
1699889323.819467;1124.14;0;0;3843157;3843158;3843157;3843157;3843156;3843157;3843156;3843156
1699889324.818517;1151.95;0;0;3848788;3848788;3848788;3848788;3848789;3848789;3848789;3848788
1699889325.817580;1179.76;0;0;3846075;3846075;3846074;3846074;3846075;3846075;3846074;3846074
1699889326.816631;1207.6;0;0;3846657;3846657;3846657;3846656;3846657;3846657;3846657;3846656
1699889327.815693;1235.46;0;0;3846665;3846666;3846665;3846664;3846665;3846666;3846665;3846664
1699889328.814745;1263.32;0;0;3850625;3850626;3850625;3850624;3850625;3850626;3850625;3850625
1699889329.813801;1291.2;0;0;3844791;3844791;3844790;3844790;3844790;3844790;3844789;3844789
1699889330.812857;1319.09;0;0;3841111;3841112;3841111;3841111;3841111;3841112;3841111;3841111
1699889331.811913;1346.97;0;0;3852562;3852563;3852563;3852563;3852563;3852564;3852564;3852563
1699889332.810974;1374.85;0;0;3853538;3853539;3853538;3853538;3853538;3853539;3853538;3853538
1699889333.810023;1402.75;0;0;3846870;3846870;3846870;3846869;3846870;3846870;3846869;3846869
1699889334.809080;1430.63;0;0;3842170;3842171;3842170;3842170;3842170;3842171;3842170;3842170
1699889335.808141;1458.49;0;0;3848137;3848138;3848137;3848137;3848137;3848138;3848137;3848137
1699889336.807202;1486.4;0;0;3846779;3846780;3846779;3846779;3846779;3846780;3846779;3846779
1699889337.806255;1514.32;0;0;3847026;3847027;3847026;3847025;3847025;3847026;3847025;3847024
1699889338.979074;1537.88;0;0;822420;425628;590595;590014;965725;400101;523915;562342
1699889339.805780;1540.92;0;0;2163973;975517;848121;1002327;968828;931483;933585;847087
1699889340.805072;1543.99;0;0;2299028;822885;818472;979685;861966;791348;881264;817018
1699889341.804139;1547.04;0;0;2214397;871926;915259;930609;781166;929218;792972;823023
