TIMESTAMP;CPU;RAM;GPU
1700523789.111602;3.09937;0;0
1700523790.110507;36.7623;0;0
1700523791.109819;186.537;0;0
1700523792.108927;338.478;0;0
1700523793.107989;490.88;0;0
1700523794.107241;643.571;0;0
1700523795.106341;796.292;0;0
1700523796.105572;949.033;0;0
1700523797.104549;1101.85;0;0
1700523798.103716;1254.61;0;0
1700523799.102923;1407.37;0;0
1700523800.101978;1560.02;0;0
1700523801.101273;1712.82;0;0
1700523802.100259;1865.62;0;0
1700523803.99510;2018.41;0;0
1700523804.98729;2171.25;0;0
1700523805.97840;2324.05;0;0
1700523806.96907;2476.94;0;0
1700523807.95983;2629.82;0;0
1700523808.95220;2782.56;0;0
1700523809.94359;2935.51;0;0
1700523810.93522;3088.45;0;0
1700523811.92507;3241.1;0;0
1700523812.91719;3393.98;0;0
1700523813.90979;3546.86;0;0
1700523814.90109;3699.76;0;0
1700523815.89316;3852.75;0;0
1700523816.88263;4005.74;0;0
1700523817.87567;4158.76;0;0
1700523818.86651;4311.67;0;0
1700523819.85762;4464.6;0;0
1700523820.84974;4617.65;0;0
1700523821.84563;4751.21;0;0
1700523822.83638;4882.73;0;0
1700523823.82517;5013.7;0;0
1700523824.82669;5053.14;0;0
1700523825.81923;5086.19;0;0
1700523826.80937;5118.64;0;0
1700523827.80202;5151.9;0;0
