FULL;PG1;PG2
13.977086;0;0
57.39404;0;0.27861
59.67175;14.737332;44.500964
59.61465;14.794876;44.529676
59.62381;14.869859;44.320842999999996
59.64771;14.803082;44.699501999999995
59.63815;14.909538;44.294354999999996
59.682068;14.741613;44.367962
59.615076;14.794982;44.675044
59.64351;14.910878;44.298336
59.635892;14.764225;44.437422999999995
59.628;14.762272;44.576272
59.67525;14.882688;44.648064
59.645044;14.839225;44.229535
59.71247;14.783185;44.639421
59.608724;14.902181;44.417179000000004
59.652184;14.768258;44.594348
59.64673;14.768299;44.304897000000004
59.671144;14.881664;44.356028
59.699144;14.815846;44.738044
59.636104;14.837001;44.222905
59.608056;14.721602;44.453466000000006
59.732264;14.896908;44.690724
59.60897;14.830249;44.202781
59.710508;14.782698;44.637950000000004
59.68161;14.920402;44.47149
59.6983;14.888438;44.520766
59.6975;14.672638;44.449461
59.65477;14.913692;44.45149
59.61271;14.68719;44.349554
59.7416;14.9354;44.516192
59.621664;14.760703;44.571535
57.34187;15.542664;15.391765
36.30461;0;0
14.645469;0;0
13.845893;0;0
13.795149;0;0
