FULL;PG1;PG2
14.404357;0;0
58.84305;0.28358;0
61.284056;30.271058;30.271058
60.86876;30.214372;30.214372
60.832836;30.490424;30.490424
60.961996;30.18791;30.18791
60.95187;30.110516;30.110516
61.044508;30.22592;30.22592
61.020212;30.362712;30.362712
61.030772;30.294792;30.294792
61.07331;30.315908;30.315908
61.060416;30.382718;30.382718
61.063856;30.311214;30.311214
61.075984;30.390464;30.390464
61.0047;30.209058;30.209058
61.086024;30.395462;30.395462
61.059436;30.087258;30.087258
61.074372;30.389662;30.389662
61.229376;30.466788;30.466788
61.198876;30.378236;30.378236
57.052108;0;33.013298
23.760936;0;0
13.930962;0;0
13.986454;0;0
13.911378;0;0
