TIMESTAMP;CPU;RAM;GPU
1700607330.991672;3.72998;0;0
1700607331.992622;35.9989;0;0
1700607332.987516;305.927;0;0
1700607333.986614;585.841;0;0
1700607334.985699;838.6;0;0
1700607335.984695;1087.61;0;0
1700607336.983736;1336.78;0;0
1700607337.982741;1585.69;0;0
1700607338.982014;1834.79;0;0
1700607339.981049;2083.86;0;0
1700607340.980083;2333;0;0
1700607341.979026;2581.9;0;0
1700607342.978168;2831.05;0;0
1700607343.977208;3080.02;0;0
1700607344.976286;3329.05;0;0
1700607345.975356;3578.06;0;0
1700607346.974391;3827.21;0;0
1700607347.973525;4076.22;0;0
1700607348.972609;4325.24;0;0
1700607349.971654;4574.33;0;0
1700607350.970817;4823.33;0;0
1700607351.969767;5072.43;0;0
1700607352.968818;5321.44;0;0
1700607353.967876;5570.46;0;0
1700607354.966957;5819.53;0;0
1700607355.965977;6068.55;0;0
1700607356.965180;6317.56;0;0
1700607357.964194;6566.61;0;0
1700607358.963338;6815.67;0;0
1700607359.962392;7064.69;0;0
1700607360.961470;7313.75;0;0
1700607361.960445;7562.94;0;0
1700607362.959511;7811.88;0;0
1700607363.958655;8060.83;0;0
1700607364.957650;8310.08;0;0
1700607365.956631;8559.05;0;0
1700607366.955659;8807.94;0;0
1700607367.954847;9057;0;0
1700607368.954021;9302.43;0;0
1700607369.953030;9544.5;0;0
1700607370.952372;9786.8;0;0
1700607371.953436;10000.4;0;0
1700607372.955304;10083.7;0;0
1700607373.953708;10115.6;0;0
1700607374.952635;10147.6;0;0
1700607375.951778;10178;0;0
