TIMESTAMP;CPU;RAM;GPU
1700485329.911205;0.592102;0;0
1700485330.910152;14.9409;0;0
1700485331.909090;81.0789;0;0
1700485332.908168;148.384;0;0
1700485333.907329;215.721;0;0
1700485334.906486;282.983;0;0
1700485335.905655;350.309;0;0
1700485336.904797;417.573;0;0
1700485337.903944;484.963;0;0
1700485338.903102;552.304;0;0
1700485339.902209;619.625;0;0
1700485340.901389;686.961;0;0
1700485341.900536;754.234;0;0
1700485342.899719;821.51;0;0
1700485343.898834;888.824;0;0
1700485344.897990;956.165;0;0
1700485345.897144;1023.44;0;0
1700485346.896321;1090.78;0;0
1700485347.895463;1158.04;0;0
1700485348.894623;1225.31;0;0
1700485349.893777;1292.65;0;0
1700485350.892879;1359.92;0;0
1700485351.892181;1417.69;0;0
1700485352.892008;1448.11;0;0
1700485353.891489;1461.92;0;0
1700485354.890463;1475.8;0;0
1700485355.889606;1489.54;0;0
