TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684780832.157908;#SYSTEM;0;0;0;0
1684780832.157908;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780832.157908;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780833.157430;#SYSTEM;0;0;0;0
1684780833.157430;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780833.157430;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780834.180606;#SYSTEM;0;0;0;0
1684780834.180606;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780834.180606;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780835.164043;#SYSTEM;0;0;0;0
1684780835.164043;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780835.164043;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780836.168674;#SYSTEM;0;0;0;0
1684780836.168674;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780836.168674;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780837.174789;#SYSTEM;0;0;0;0
1684780837.174789;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780837.174789;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780838.175729;#SYSTEM;0;0;0;0
1684780838.175729;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780838.175729;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780839.174944;#SYSTEM;0;0;0;0
1684780839.174944;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780839.174944;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780840.174334;#SYSTEM;0;0;0;0
1684780840.174334;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780840.174334;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780841.173525;#SYSTEM;0;0;0;0
1684780841.173525;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780841.173525;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780842.172917;#SYSTEM;0;0;0;0
1684780842.172917;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780842.172917;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780843.171866;#SYSTEM;0;0;0;0
1684780843.171866;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780843.171866;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780844.171424;#SYSTEM;0;0;0;0
1684780844.171424;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780844.171424;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780845.170669;#SYSTEM;0;0;0;0
1684780845.170669;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780845.170669;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780846.171802;#SYSTEM;0;0;0;0
1684780846.171802;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780846.171802;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780847.171170;#SYSTEM;0;0;0;0
1684780847.171170;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780847.171170;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780848.170901;#SYSTEM;0;0;0;0
1684780848.170901;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780848.170901;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780849.171755;#SYSTEM;0;0;0;0
1684780849.171755;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780849.171755;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780850.171693;#SYSTEM;0;0;0;0
1684780850.171693;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780850.171693;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780851.171003;#SYSTEM;0;0;0;0
1684780851.171003;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780851.171003;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780852.170410;#SYSTEM;0;0;0;0
1684780852.170410;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780852.170410;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780853.169594;#SYSTEM;0;0;0;0
1684780853.169594;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780853.169594;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780854.168867;#SYSTEM;0;0;0;0
1684780854.168867;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780854.168867;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780855.167693;#SYSTEM;0;0;0;0
1684780855.167693;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780855.167693;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780856.166940;#SYSTEM;0;0;0;0
1684780856.166940;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780856.166940;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780857.166252;#SYSTEM;0;0;0;0
1684780857.166252;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780857.166252;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780858.165801;#SYSTEM;0;0;0;0
1684780858.165801;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780858.165801;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780859.165035;#SYSTEM;0;0;0;0
1684780859.165035;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780859.165035;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780860.164026;#SYSTEM;0;0;0;0
1684780860.164026;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780860.164026;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780861.163949;#SYSTEM;0;0;0;0
1684780861.163949;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780861.163949;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780862.163045;#SYSTEM;0;0;0;0
1684780862.163045;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780862.163045;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780863.162478;#SYSTEM;0;0;0;0
1684780863.162478;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780863.162478;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780864.161553;#SYSTEM;0;0;0;0
1684780864.161553;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684780864.161553;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684780865.160776;#SYSTEM;0;0;0;0
