TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699990144.714708;#SYSTEM;108798647;70972663;14616137;139248;93933568;1270853632
1699990144.714708;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699990145.715885;#SYSTEM;1242778341;361715729;71404273;1812782;109891584;1352216576
1699990145.715885;/sys/fs/cgroup/custom.slice/pg1;940152235;190866980;37269241;562529;15958016;83075072
1699990146.710876;#SYSTEM;57521020250;88064807033;9573771535;120918607;114991104;1361674240
1699990146.710876;/sys/fs/cgroup/custom.slice/pg1;56969937526;87847524294;9521797562;118617186;18329600;90853376
1699990147.709441;#SYSTEM;57458245486;97688115232;10550419597;129558417;115302400;1361674240
1699990147.709441;/sys/fs/cgroup/custom.slice/pg1;57142821644;97390931289;10492327737;128976290;18329600;90853376
1699990148.708514;#SYSTEM;56017372664;95199277011;10282111618;125123581;115654656;1361678336
1699990148.708514;/sys/fs/cgroup/custom.slice/pg1;55716068544;94958223150;10230308438;124818027;18329600;90853376
1699990149.707766;#SYSTEM;57140415689;97125283879;10489744550;127592536;117772288;1361686528
1699990149.707766;/sys/fs/cgroup/custom.slice/pg1;56843125632;96888906963;10438291308;127155700;18329600;90853376
1699990150.706793;#SYSTEM;57195585811;97241264968;10501905473;127642952;118013952;1361690624
1699990150.706793;/sys/fs/cgroup/custom.slice/pg1;56877524114;96947411623;10444557646;127300106;18329600;90853376
1699990151.705831;#SYSTEM;57236825777;97270412370;10505621993;128322249;118423552;1361698816
1699990151.705831;/sys/fs/cgroup/custom.slice/pg1;56897206296;96945867957;10444390614;128032718;18329600;90853376
1699990152.704842;#SYSTEM;57193650588;97246909361;10502536174;127567714;118423552;1361698816
1699990152.704842;/sys/fs/cgroup/custom.slice/pg1;56873932756;96934055206;10443156866;127294850;18329600;90853376
1699990153.703905;#SYSTEM;57213650263;97268426162;10506158680;127723121;118423552;1361702912
1699990153.703905;/sys/fs/cgroup/custom.slice/pg1;56860329506;96906314514;10440114594;127297252;18329600;90853376
1699990154.703147;#SYSTEM;57189722026;97227363973;10500402930;127662427;118423552;1361702912
1699990154.703147;/sys/fs/cgroup/custom.slice/pg1;56877059930;96940568715;10443781336;127333525;18329600;90853376
1699990155.702162;#SYSTEM;57185400145;97224896529;10500107423;127589415;118726656;1361715200
1699990155.702162;/sys/fs/cgroup/custom.slice/pg1;56889322721;96967495884;10446704455;127289469;18329600;90853376
1699990156.701211;#SYSTEM;56906213047;97020334123;10454377909;126915801;118726656;1361715200
