FULL;PG1;PG2
34.89576;0;0
268.3057;3.4864949999999997;4.028839999999999
279.1132;139.16124799999994;139.16124799999994
248.79088;123.55302400000004;123.55302400000004
249.28341;124.74759400000002;124.74759400000002
249.21446;124.25422400000001;124.25422400000001
249.32152;124.30760000000004;124.30760000000004
249.24758;124.27073599999996;124.27073599999996
249.43714;124.36524800000002;124.36524800000002
249.35066;124.14569200000001;124.286928
249.12811;124.352332;124.211184
249.20189;124.24795199999996;124.24795199999996
249.30534;124.299536;124.299536
249.22598;124.154202;124.224784
249.35842;123.90216000000002;123.83152000000003
249.2877;116.95327500000003;109.15639000000003
235.22837;0;21.999048
100.520904;0;0
31.330624;0;0
31.065736;0;0
30.494912;0;0
