TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701765639.125842;0.598938;0;0;1200015;2052512;1200033;1200006;1200006;2060956;3535793;2398985;3428720;0;0;0
1701765640.125784;14.4026;0;0;1200009;1216847;1200027;1200010;1200025;1896292;3535793;2398985;3428720;0;0;0
1701765641.125766;72.4536;0;0;2540356;2814663;3541921;3541956;3541989;1915808;3535793;2398985;3428720;0;0;0
1701765642.125742;131.528;0;0;2276027;2767052;3600000;3600000;3600000;1732458;3535793;2398985;3428720;0;0;0
1701765643.125717;191.014;0;0;2413190;2879139;3599999;3600000;3599999;1689696;3535793;2398985;3428720;0;0;0
1701765644.121780;250.075;0;0;2366993;2604497;3600000;3599999;3600000;1750549;3535793;2398985;3428720;0;0;0
1701765645.121779;309.366;0;0;2278857;2927440;3599999;3600000;3599999;1736705;3535793;2398985;3428720;0;0;0
1701765646.121782;369.067;0;0;2455641;3032156;3600000;3600000;3600000;1723419;3535793;2398985;3428720;0;0;0
1701765647.121776;428.145;0;0;2312826;2612717;3599999;3600000;3599999;1768323;3535793;2398985;3428720;0;0;0
1701765648.117782;487.673;0;0;2375521;3002297;3600000;3599999;3600000;1790581;3535793;2398985;3428720;0;0;0
1701765649.117779;546.815;0;0;2368406;2624947;3599999;3600000;3600000;1768773;3535793;2398985;3428720;0;0;0
1701765650.117752;606.146;0;0;2290729;2840053;3600000;3599999;3600000;1736894;3535793;2398985;3428720;0;0;0
1701765651.117755;665.667;0;0;2422931;2928689;3599999;3600000;3599999;1753965;3535793;2398985;3428720;0;0;0
1701765652.117775;724.596;0;0;2269633;2576224;3600000;3600000;3600000;1755417;3535793;2398985;3428720;0;0;0
1701765653.113749;784.194;0;0;2403655;2957504;3599999;3600000;3600000;1773416;3535793;2398985;3428720;0;0;0
1701765654.113749;843.482;0;0;2382337;2717893;3600000;3599999;3599999;1780046;3535793;2398985;3428720;0;0;0
1701765655.113750;902.668;0;0;2275512;2786214;3599999;3600000;3600000;1660596;3535793;2398985;3428720;0;0;0
1701765656.113755;962.422;0;0;2442330;3032171;3600000;3600000;3600000;1741701;3535793;2398985;3428720;0;0;0
1701765657.109750;1021.28;0;0;2309898;2445558;3599999;3599999;3599999;1717511;3535793;2398985;3428720;0;0;0
1701765658.109754;1080.7;0;0;2331482;2957714;3600000;3600000;3599999;1708518;3535793;2398985;3428720;0;0;0
1701765659.109750;1140.13;0;0;2391027;2782154;3599999;3599999;3600000;1768193;3535793;2398985;3428720;0;0;0
1701765660.109755;1199.47;0;0;2276400;2854939;3600000;3600000;3599999;1740146;3535793;2398985;3428720;0;0;0
1701765661.109750;1259.12;0;0;2439462;2939879;3599999;3599999;3599999;1654538;3535793;2398985;3428720;0;0;0
1701765662.105750;1318.22;0;0;2313794;2625550;3600000;3599999;3600000;1727937;3535793;2398985;3428720;0;0;0
1701765663.105755;1377.94;0;0;2360197;3109447;3599999;3600000;3600000;1724879;3535793;2398985;3428720;0;0;0
1701765664.105755;1437.25;0;0;2360879;2744708;3600000;3600000;3600000;1718102;3535793;2398985;3428720;0;0;0
1701765665.105749;1496.6;0;0;2415202;2703321;3599999;3599999;3600000;1217596;3535793;2398985;3428720;0;0;0
1701765666.101754;1556.31;0;0;2448513;2995683;3600000;3600000;3600000;1666278;3535793;2398985;3428720;0;0;0
1701765667.101750;1615.48;0;0;2319964;2648491;3599999;3599999;3599999;1728146;3535793;2398985;3428720;0;0;0
1701765668.101677;1674.86;0;0;2355693;2965943;3600000;3600000;3600000;1240528;3535793;2398985;3428720;0;0;0
1701765669.101755;1734.19;0;0;2396210;2790793;3599999;3599999;3599999;2085482;3535793;2398985;3428720;0;0;0
1701765670.105801;1793.36;0;0;2278337;2686764;3600000;3600000;3600000;1711806;3535793;2398985;3428720;0;0;0
1701765671.233826;1809.98;0;0;1200185;1200136;1200098;1200211;1200323;2516650;3535793;2398985;3428720;0;0;0
1701765672.97825;1823.68;0;0;1200037;1200075;1200112;1200176;1200088;1200076;3535793;2398985;3428720;0;0;0
1701765673.97823;1837.54;0;0;1200036;1200112;1200083;1200089;1200108;1809590;3535793;2398985;3428720;0;0;0
