RAPL;ALL;PG1;PG2
0.02783203125;0;0;0
14.272216796875;0;0;0
14.01763916015625;0;0;0
13.9522705078125;0;0;0
14.3238525390625;0;0;0
61.28955078125;0;0;0
62.917724609375;0;0;0
63.1019287109375;0;0;0
62.91754150390625;0;0;0
63.149169921875;0;0;0
63.19091796875;0;0;0
63.24847412109375;0;0;0
63.09930419921875;0;0;0
63.00909423828125;0;0;0
63.02740478515625;0;0;0
63.05096435546875;62.88900013647977;25.11591672141246;37.68797110205996
63.0010986328125;62.89566339235141;25.115898411099778;37.6908034372224
63.08544921875;62.88562137233184;25.11598106889164;37.69146156018518
63.12042236328125;63.002326630770376;25.115188496301165;37.690854182684895
63.0875244140625;62.894881291895544;25.116583214703354;37.690250467529886
63.095947265625;62.89315962426437;25.115598646041832;37.6904388015772
63.0989990234375;62.89251980174554;25.114689411018635;37.69017827288215
63.0968017578125;62.89463333243634;25.1160234439274;37.691081753179674
63.09246826171875;62.88680234245174;25.115556794057923;37.68577177856095
63.09588623046875;62.890824824182445;25.113882713360788;37.69031324549303
63.0863037109375;62.89377223527186;25.116342042529013;37.690245236030435
63.13067626953125;62.88637697949115;25.115875915697913;37.68323920847911
63.06646728515625;62.89567489723317;25.115491923525614;37.69076053911945
63.17596435546875;63.002672424562974;25.114638142320164;37.690427815566515
63.08697509765625;62.89278035724281;25.11563369712143;37.690449264730496
63.158447265625;62.89201601871788;25.115532729236676;37.68908593527858
63.19171142578125;62.89438170292153;25.115523835656333;37.69100066504092
63.13104248046875;62.892982810287585;25.1158403414834;37.690444556395576
63.13604736328125;62.88885882365325;25.115411358373198;37.686543425316586
63.14984130859375;62.89298226345053;25.114708767534697;37.690536630792685
63.16143798828125;62.89387268160252;25.11672028016778;37.69007311983352
63.17864990234375;62.89483001996585;25.116253107028747;37.69031952349465
61.036865234375;58.477717423403334;20.65370852646436;37.72070931897851
49.5406494140625;36.45805718900015;0.0;36.235314816928344
36.81231689453125;19.816937935894458;0.0;17.358583980670055
14.18212890625;0;0;0
13.97149658203125;0;0;0
13.8323974609375;0;0;0
13.8616943359375;0;0;0
13.76739501953125;0;0;0
