RAPL;ALL;PG1;PG2
0.0260009765625;0;0;0
14.26641845703125;0;0;0
14.12042236328125;0;0;0
13.880126953125;0;0;0
14.287353515625;0;0;0
57.04840087890625;0;0;0
58.65362548828125;0;0;0
58.71319580078125;0;0;0
58.90655517578125;0;0;0
58.887451171875;0;0;0
58.96807861328125;0;0;0
58.9642333984375;0;0;0
59.03857421875;0;0;0
59.23077392578125;0;0;0
59.35260009765625;0;0;0
59.29364013671875;58.77666095348181;29.327454656884495;29.328003759074388
59.47674560546875;58.778129328963985;29.32741865903871;29.3280104593036
59.34796142578125;58.77452739263278;29.32651758918122;29.325582291646867
59.49530029296875;58.90168118413133;29.327949415239285;29.327710305932168
59.439208984375;58.77370693405092;29.32692328437287;29.326527304779415
59.51483154296875;58.7747441356115;29.32777921694189;29.32771576296604
59.453125;58.77935558237856;29.32813305376747;29.329065261286157
59.50714111328125;58.77577145135948;29.327162453192503;29.32594295430702
59.50897216796875;58.77703370270151;29.327634023198968;29.3280470761015
59.49603271484375;58.777450404065895;29.327277734969226;29.327780536905664
59.519775390625;58.776212558997756;29.328783392750932;29.32792501826893
59.568359375;58.78007412024223;29.328053136562513;29.329093224572233
59.52276611328125;58.77759229002275;29.327430261305487;29.326196578189727
59.5885009765625;58.905660577842724;29.327918321495186;29.32795800416085
59.5572509765625;58.78034989111908;29.328053145122233;29.328772972487524
59.516845703125;58.777029283836875;29.327266140627838;29.326153352560663
59.539794921875;58.777246537005546;29.32767303787447;29.327720653572456
59.57232666015625;58.77609173780245;29.327242928939377;29.326950814543395
59.56549072265625;58.7763180460533;29.327271634989987;29.327313137341132
59.52532958984375;58.78022795388127;29.32934216333199;29.32891398294216
59.60626220703125;58.773155555092714;29.325945354771314;29.325647732546752
50.22161865234375;40.55667184069819;11.106394485922834;29.325038117383052
44.51629638671875;34.650041347757245;0.0;34.57590112363766
44.4783935546875;40.50206418730636;0.0;40.46999447541037
44.526123046875;40.65835559266209;0.0;40.340701129521705
40.76220703125;35.6052476163023;0.0;35.25017757709545
14.022705078125;0;0;0
13.8463134765625;0;0;0
13.83734130859375;0;0;0
13.7979736328125;0;0;0
13.802978515625;0;0;0
