FULL;PG1;PG2
2.906992;0;0
7.599398;0;0
7.735853;7.697744;0
7.7333;7.7333;0
7.750841;7.636296;0
7.760409;7.760408;0
7.777015;7.777014;0
7.768054;7.729786;0
7.797837;7.721386;0
7.777333;7.777332;0
7.789875;7.75131;0
7.776272;7.699657;0
7.789595;7.789594;0
7.80086;7.80086;0
7.810343;7.771868;0
7.807222;7.730302999999999;0
7.79832;7.759714000000001;0
7.800235;7.76181;0
7.79011;7.751734;0
7.788354;7.749986;0
7.787538;7.787538;0
7.786035;7.74768;0
7.79221;7.753634;0
7.789158;7.750597;0
7.798989;7.798988;0
7.78566;7.78566;0
7.766705;7.69056;0
7.768532;7.730262;0
7.780583;7.780582;0
7.785214;7.708511;0
7.784867;7.746327;0
7.801987;7.801986;0
7.805161;7.80516;0
7.80617;7.767525;0
7.797261;7.720816;0
7.813673;7.774990000000001;0
7.813;7.812999;0
7.016122;0;0
2.886659;0;0
2.895023;0;0
2.898415;0;0
