TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699881943.722991;0.0671997;0;0;917583;1107230;1071576;1564322;3292235;2994001;4019197;3189937
1699881944.802883;2.92914;0;0;2702750;1665844;2800000;2799998;3292235;2994001;4019197;3189937
1699881945.742895;13.3675;0;0;2800000;867541;2800000;2800000;3292235;2994001;4019197;3189937
1699881946.722880;23.6216;0;0;2800000;1764747;2800000;2800000;3292235;2994001;4019197;3189937
1699881947.718897;34.067;0;0;2800000;1752084;2799999;2799999;3292235;2994001;4019197;3189937
1699881948.718885;44.513;0;0;2800000;1760413;2800000;2800000;3292235;2994001;4019197;3189937
1699881949.718883;54.97;0;0;2800000;1759224;2800000;2799999;3292235;2994001;4019197;3189937
1699881950.718901;65.454;0;0;2800000;1789275;2800000;2800000;3292235;2994001;4019197;3189937
1699881951.714798;75.9327;0;0;2800000;1746547;2800000;2800000;3292235;2994001;4019197;3189937
1699881952.714887;86.4338;0;0;2800000;1751918;2800000;2800000;3292235;2994001;4019197;3189937
1699881953.714879;96.9467;0;0;2800000;1745585;2799999;2800000;3292235;2994001;4019197;3189937
1699881954.714906;107.46;0;0;2800000;1734544;2800000;2800000;3292235;2994001;4019197;3189937
1699881955.710892;117.978;0;0;2800000;1735347;2800000;2800000;3292235;2994001;4019197;3189937
1699881956.710890;128.496;0;0;2800000;1734325;2799999;2800000;3292235;2994001;4019197;3189937
1699881957.710888;139.02;0;0;2800000;1735157;2800000;2800000;3292235;2994001;4019197;3189937
1699881958.710905;149.531;0;0;2800000;1720845;2800000;2800000;3292235;2994001;4019197;3189937
1699881959.710883;160.053;0;0;2799999;1745803;2800000;2800000;3292235;2994001;4019197;3189937
1699881960.706901;170.573;0;0;2800000;1741767;2800000;2800000;3292235;2994001;4019197;3189937
1699881961.706885;181.085;0;0;2800000;1736036;2800000;2800000;3292235;2994001;4019197;3189937
1699881962.706879;191.599;0;0;2800000;1740495;2800000;2800000;3292235;2994001;4019197;3189937
1699881963.706883;202.118;0;0;2799999;1754100;2800000;2800000;3292235;2994001;4019197;3189937
1699881964.702906;212.653;0;0;2800000;1761233;2800000;2800000;3292235;2994001;4019197;3189937
1699881965.702880;223.185;0;0;2800000;1768307;2800000;2800000;3292235;2994001;4019197;3189937
1699881966.702888;233.738;0;0;2799999;1754461;2800000;2799999;3292235;2994001;4019197;3189937
1699881967.702888;244.282;0;0;2800000;1784300;2799999;2800000;3292235;2994001;4019197;3189937
1699881968.698879;254.824;0;0;2799999;1794242;2800000;2800000;3292235;2994001;4019197;3189937
1699881969.698905;265.373;0;0;2800000;1786809;2800000;2800000;3292235;2994001;4019197;3189937
1699881970.698892;275.92;0;0;2800000;1763993;2800000;2800000;3292235;2994001;4019197;3189937
1699881971.698880;286.47;0;0;2800000;1792880;2800000;2800000;3292235;2994001;4019197;3189937
1699881972.694886;297.011;0;0;2800000;1776147;2800000;2800000;3292235;2994001;4019197;3189937
1699881973.694886;307.566;0;0;2800000;1772858;2800000;2800000;3292235;2994001;4019197;3189937
1699881974.694886;318.126;0;0;2800000;1765579;2800000;2799999;3292235;2994001;4019197;3189937
1699881975.694884;328.684;0;0;2800000;1796991;2800000;2800000;3292235;2994001;4019197;3189937
1699881976.694884;339.25;0;0;2800000;1797150;2800000;2799999;3292235;2994001;4019197;3189937
1699881977.690897;349.812;0;0;2800000;1776146;2800000;2800000;3292235;2994001;4019197;3189937
1699881978.690888;360.378;0;0;2800000;1761869;2800000;2800000;3292235;2994001;4019197;3189937
1699881979.690889;370.946;0;0;2800000;1781454;2800000;2800000;3292235;2994001;4019197;3189937
1699881980.690888;381.517;0;0;2799999;1758991;2800000;2800000;3292235;2994001;4019197;3189937
1699881981.686880;392.096;0;0;2800000;1746317;2800000;2799999;3292235;2994001;4019197;3189937
1699881982.686884;402.675;0;0;2800000;1744544;2800000;2800000;3292235;2994001;4019197;3189937
1699881983.686894;413.259;0;0;2800000;1753634;2800000;2800000;3292235;2994001;4019197;3189937
1699881984.782975;420.991;0;0;516933;955756;492284;609533;3292235;2994001;4019197;3189937
1699881985.686990;423.838;0;0;1067923;1218820;960229;921543;3292235;2994001;4019197;3189937
1699881986.686969;426.723;0;0;843269;1764819;806519;961375;3292235;2994001;4019197;3189937
1699881987.682973;429.608;0;0;864752;1820941;823293;890454;3292235;2994001;4019197;3189937
