TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699899451.703504;0.617676;0;0;1800895;1661534;1200043;1200009;1200019;1200029
1699899452.839703;14.662;0;0;2090935;1519884;3600000;1200448;1200116;1200327
1699899453.701818;54.5202;0;0;3599981;1200308;3600000;1200096;1200063;1200122
1699899454.700967;96.5432;0;0;3600000;1468866;3599999;1200106;1200153;1200149
1699899455.700052;138.532;0;0;3600000;1435467;3600000;1200156;1200130;1200133
1699899456.699281;180.508;0;0;3599999;1417397;3600000;1200174;1200134;1200142
1699899457.698421;222.538;0;0;3600000;1383748;3599999;1200192;1200149;1200076
1699899458.697570;264.532;0;0;3600000;1421728;3600000;1200161;1200188;1200079
1699899459.696677;306.519;0;0;3599999;1436423;3600000;1200192;1200173;1200127
1699899460.695860;348.581;0;0;3600000;1461502;3599999;1200166;1200193;1200149
1699899461.695044;390.661;0;0;3600000;1477895;3599999;1200155;1200162;1200157
1699899462.694191;432.736;0;0;3600000;1380632;3600000;1200158;1200121;1200115
1699899463.693337;474.782;0;0;3600000;1398706;3600000;1200223;1200153;1200118
1699899464.692440;516.788;0;0;3600000;1405176;3600000;1200167;1200163;1200151
1699899465.691650;558.777;0;0;3599999;1447068;3599999;1200222;1200121;1200111
1699899466.690805;600.811;0;0;3600000;1462067;3600000;1200156;1200199;1200164
1699899467.689964;642.828;0;0;3599999;1371876;3600000;1200202;1200163;1200085
1699899468.689107;684.843;0;0;3600000;1409917;3599999;1200157;1200192;1200109
1699899469.688226;726.916;0;0;3600000;1423577;3600000;1200195;1200138;1200093
1699899470.687424;768.934;0;0;3599999;1446201;3600000;1200185;1200191;1200129
1699899471.686579;810.965;0;0;3600000;1464870;3600000;1200146;1200144;1200128
1699899472.685729;853.075;0;0;3599999;1380028;3599999;1200194;1200091;1200135
1699899473.684836;895.119;0;0;3600000;1394401;3600000;1200179;1200141;1200143
1699899474.684000;937.147;0;0;3600000;1436862;3599999;1200175;1200197;1200101
1699899475.683192;979.252;0;0;3600000;1458445;3600000;1200181;1200153;1200097
1699899476.682336;1021.28;0;0;3599999;1461436;3600000;1200159;1200184;1200127
1699899477.681486;1063.31;0;0;3599999;1373807;3599999;1200196;1200122;1200125
1699899478.680597;1105.42;0;0;3600000;1420408;3600000;1219444;1258491;1200149
1699899479.679796;1147.49;0;0;3600000;1449267;3600000;1200257;1200143;1200097
1699899480.678947;1189.53;0;0;3599999;1467264;3600000;1200157;1200206;1200102
1699899481.678090;1231.62;0;0;3600000;1476002;3599999;1200178;1200132;1200089
1699899482.677253;1273.66;0;0;3600000;1471954;3600000;1200110;1200172;1200157
1699899483.676366;1315.7;0;0;3600000;1474646;3600000;1220514;1200151;1200094
1699899484.675573;1357.74;0;0;3600000;1363017;3600000;1200166;1200182;1200152
1699899485.674755;1398.59;0;0;3598844;1398752;3600000;1200131;1200071;1200064
1699899486.799734;1414.11;0;0;1200149;1200065;1200320;1200366;1200261;1200478
1699899487.673221;1427.75;0;0;1200079;1506658;1200017;1200199;1200116;1200099
1699899488.672365;1441.4;0;0;1200126;1540031;1200082;1200130;1200168;1200096
1699899489.671596;1455.1;0;0;1200061;1416023;1200065;1200085;1200077;1200071
