TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699890646.767816;#SYSTEM;13968573;12091601;1874019;31761
1699890646.767816;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890646.767816;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890647.767180;#SYSTEM;33814421;15463860;2995551;123895
1699890647.767180;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699890647.767180;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890648.891632;#SYSTEM;17412301803;63305811402;11457306070;1255329
1699890648.891632;/sys/fs/cgroup/custom.slice/pg1;17351002210;63242191706;11444999073;1030938
1699890648.891632;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890649.765033;#SYSTEM;17819982394;65149690118;11790321138;1068115
1699890649.765033;/sys/fs/cgroup/custom.slice/pg1;17768105617;65089902731;11778814372;876693
1699890649.765033;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890650.764062;#SYSTEM;17987331151;65780830213;11904491592;951521
1699890650.764062;/sys/fs/cgroup/custom.slice/pg1;17939386874;65719820021;11892801648;766056
1699890650.764062;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890651.763148;#SYSTEM;17989700447;65741644665;11897420189;962559
1699890651.763148;/sys/fs/cgroup/custom.slice/pg1;17940621640;65679587198;11885520603;779125
1699890651.763148;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890652.762213;#SYSTEM;17989363701;65791498504;11906433981;975687
1699890652.762213;/sys/fs/cgroup/custom.slice/pg1;17940504027;65728949186;11894452811;793617
1699890652.762213;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890653.761270;#SYSTEM;17989488892;65767448264;11902105415;978051
1699890653.761270;/sys/fs/cgroup/custom.slice/pg1;17940331154;65704690338;11890064038;794079
1699890653.761270;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890654.760292;#SYSTEM;17987186681;65777902439;11903953145;969523
1699890654.760292;/sys/fs/cgroup/custom.slice/pg1;17939676639;65716773498;11892249991;793140
1699890654.760292;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890655.759387;#SYSTEM;17989214542;65787194079;11905674171;968432
1699890655.759387;/sys/fs/cgroup/custom.slice/pg1;17940872349;65725005418;11893739949;786068
1699890655.759387;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890656.758445;#SYSTEM;17987426715;65781926500;11904682283;929882
1699890656.758445;/sys/fs/cgroup/custom.slice/pg1;17940322419;65720602430;11892942988;763288
1699890656.758445;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890657.757510;#SYSTEM;17988507164;65857758963;11918440026;938732
1699890657.757510;/sys/fs/cgroup/custom.slice/pg1;17940611896;65795936560;11906575131;763683
1699890657.757510;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890658.756533;#SYSTEM;17987229555;65800224488;11907986713;939287
1699890658.756533;/sys/fs/cgroup/custom.slice/pg1;17939700778;65738752414;11896227546;767950
1699890658.756533;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890659.755635;#SYSTEM;17988617335;65820651004;11911705208;939701
1699890659.755635;/sys/fs/cgroup/custom.slice/pg1;17940917901;65759089764;11899908602;766358
1699890659.755635;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890660.754683;#SYSTEM;17987919603;65825332696;11912534552;937336
1699890660.754683;/sys/fs/cgroup/custom.slice/pg1;17940402098;65763681997;11900738304;762455
1699890660.754683;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890661.753743;#SYSTEM;17988087148;65719288810;11893359361;929178
1699890661.753743;/sys/fs/cgroup/custom.slice/pg1;17940596850;65657596669;11881540595;762727
1699890661.753743;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890662.752779;#SYSTEM;17988516055;65781003277;11904546927;936170
1699890662.752779;/sys/fs/cgroup/custom.slice/pg1;17939855645;65718270744;11892521142;762840
1699890662.752779;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890663.751867;#SYSTEM;17988829003;65843779432;11915899843;929294
1699890663.751867;/sys/fs/cgroup/custom.slice/pg1;17940925985;65781857161;11904027466;762049
1699890663.751867;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890664.750922;#SYSTEM;17987434991;65836307258;11914507189;923705
1699890664.750922;/sys/fs/cgroup/custom.slice/pg1;17940202480;65774998219;11902786572;761733
1699890664.750922;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890665.749984;#SYSTEM;17988920477;65859043515;11918654866;955524
1699890665.749984;/sys/fs/cgroup/custom.slice/pg1;17940543208;65796692838;11906711906;782496
1699890665.749984;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890666.749041;#SYSTEM;17987631265;65832208108;11913774685;957399
1699890666.749041;/sys/fs/cgroup/custom.slice/pg1;17940324739;65770762999;11902019840;790535
1699890666.749041;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699890667.748070;#SYSTEM;17987705822;65816922223;11911032326;960712
