TIMESTAMP;CPU;RAM;GPU
1700509668.278572;3.4707;0;0
1700509669.278424;34.9379;0;0
1700509670.277039;227.036;0;0
1700509671.275771;423.356;0;0
1700509672.274063;620.196;0;0
1700509673.273129;817.319;0;0
1700509674.273290;1015.11;0;0
1700509675.272547;1212.81;0;0
1700509676.271191;1410.04;0;0
1700509677.270741;1607.8;0;0
1700509678.269777;1805.93;0;0
1700509679.268968;2003.88;0;0
1700509680.267739;2201.7;0;0
1700509681.267252;2399.81;0;0
1700509682.266523;2598.11;0;0
1700509683.265739;2786.9;0;0
1700509684.265568;2835.17;0;0
1700509685.264975;2863.95;0;0
1700509686.264101;2892.91;0;0
1700509687.263113;2921.87;0;0
