TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701766551.529829;#SYSTEM;30938183;31998848;31055243;264035
1701766551.529829;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701766551.529829;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701766551.529829;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766552.653785;#SYSTEM;70380207;42039741;6007516257;331620
1701766552.653785;/sys/fs/cgroup/custom.slice/pg1;9525915;5853404;8002505;6990
1701766552.653785;/sys/fs/cgroup/custom.slice/pg2;14305202;9061793;12010649;26985
1701766552.653785;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766553.525727;#SYSTEM;6888740847;18353609190;3935415008;46501665
1701766553.525727;/sys/fs/cgroup/custom.slice/pg1;1524320172;4100675756;541218838;10284503
1701766553.525727;/sys/fs/cgroup/custom.slice/pg2;5277390861;14208088612;1487784514;35620045
1701766553.525727;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766554.525749;#SYSTEM;6690731466;17886981326;3991042198;45314534
1701766554.525749;/sys/fs/cgroup/custom.slice/pg1;1241789893;3343815875;497164315;8385427
1701766554.525749;/sys/fs/cgroup/custom.slice/pg2;5383618906;14506934798;1499965906;36361345
1701766554.525749;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766555.525725;#SYSTEM;6739210864;18014523450;3994239034;45652331
1701766555.525725;/sys/fs/cgroup/custom.slice/pg1;1302139028;3507180551;499494758;8794108
1701766555.525725;/sys/fs/cgroup/custom.slice/pg2;5383547163;14506190100;1499950214;36359556
1701766555.525725;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766556.521775;#SYSTEM;6773707364;18109982761;3998251588;45871378
1701766556.521775;/sys/fs/cgroup/custom.slice/pg1;1307942819;3522610433;498382500;8833010
1701766556.521775;/sys/fs/cgroup/custom.slice/pg2;5376494854;14487497673;1497976816;36312523
1701766556.521775;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766557.521777;#SYSTEM;6672559517;17840630110;3996190290;45195788
1701766557.521777;/sys/fs/cgroup/custom.slice/pg1;1214807168;3270672398;500722645;8201716
1701766557.521777;/sys/fs/cgroup/custom.slice/pg2;5374235345;14481458304;1497340012;36297369
1701766557.521777;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766558.521783;#SYSTEM;6788089625;18148982669;3998170015;45975568
1701766558.521783;/sys/fs/cgroup/custom.slice/pg1;1331034812;3584870727;498583996;8988614
1701766558.521783;/sys/fs/cgroup/custom.slice/pg2;5373821253;14480322431;1497222226;36294321
1701766558.521783;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701766559.521782;#SYSTEM;6715966131;17956683469;4000475097;45489540
1701766559.521782;/sys/fs/cgroup/custom.slice/pg1;1233930227;3322926885;496395861;8332287
