TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700012380.988699;#SYSTEM;48901722;41476674;7464600;302655;96518144;1233965056
1700012380.988699;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700012381.992795;#SYSTEM;1189329927;469388013;91941602;2615301;112816128;1322598400
1700012381.992795;/sys/fs/cgroup/custom.slice/pg1;892741525;234689221;43793699;868653;15798272;88637440
1700012382.987883;#SYSTEM;33394262373;59315792397;5689783381;240535352;124731392;1360347136
1700012382.987883;/sys/fs/cgroup/custom.slice/pg1;32966539496;58975739955;5621323417;237944203;25464832;126308352
1700012383.986622;#SYSTEM;33568752096;62203622706;5916722404;251746213;125136896;1360347136
1700012383.986622;/sys/fs/cgroup/custom.slice/pg1;33322912619;61906610913;5861030283;249985617;25464832;126308352
1700012384.985655;#SYSTEM;33557518466;62172428563;5913814082;252050956;125599744;1360351232
1700012384.985655;/sys/fs/cgroup/custom.slice/pg1;33329029142;61939207357;5864080589;249900773;25464832;126308352
1700012385.984732;#SYSTEM;33556769639;62167575026;5913523121;252038769;127778816;1360351232
1700012385.984732;/sys/fs/cgroup/custom.slice/pg1;33336862355;61955985178;5865579803;249897478;25464832;126308352
1700012386.983870;#SYSTEM;33561238563;62162495321;5912868355;251937865;128212992;1360371712
1700012386.983870;/sys/fs/cgroup/custom.slice/pg1;33336197668;61930085225;5863210149;249837791;25464832;126308352
1700012387.982866;#SYSTEM;33577870190;62211974734;5918571853;252028574;128532480;1360371712
1700012387.982866;/sys/fs/cgroup/custom.slice/pg1;33314144593;61909875923;5861336386;249829370;25464832;126308352
1700012388.981925;#SYSTEM;33577290718;62242777105;5920625873;251985062;128532480;1360371712
1700012388.981925;/sys/fs/cgroup/custom.slice/pg1;33316591848;61917248216;5862016052;249989231;25464832;126308352
1700012389.981015;#SYSTEM;33576312307;62231531780;5919179758;252082794;128532480;1360375808
1700012389.981015;/sys/fs/cgroup/custom.slice/pg1;33318422564;61925516382;5862710328;249890023;25464832;126308352
1700012390.980112;#SYSTEM;33459242586;62165855372;5886794133;250619951;128532480;1360375808
1700012390.980112;/sys/fs/cgroup/custom.slice/pg1;33434918548;62107079692;5879984526;250762739;25464832;126308352
1700012391.979161;#SYSTEM;33564448681;62190564865;5914946644;251807343;128532480;1360375808
1700012391.979161;/sys/fs/cgroup/custom.slice/pg1;33328792549;61914976276;5861759713;249874672;25464832;126308352
1700012392.978247;#SYSTEM;33565318839;62202951340;5916559025;252144167;128806912;1360392192
1700012392.978247;/sys/fs/cgroup/custom.slice/pg1;33331173102;61938409719;5863996665;250175650;25464832;126308352
1700012393.977252;#SYSTEM;33551097996;62169023105;5913503710;252269000;128806912;1360396288
1700012393.977252;/sys/fs/cgroup/custom.slice/pg1;33340861270;61968810724;5866810713;250236707;25464832;126308352
1700012394.976312;#SYSTEM;33565339296;62222302787;5918420465;251856490;128806912;1360396288
1700012394.976312;/sys/fs/cgroup/custom.slice/pg1;33328868214;61935968979;5863782166;250149733;25464832;126308352
1700012395.975374;#SYSTEM;33562057542;62200822824;5916271816;251810290;128806912;1360400384
1700012395.975374;/sys/fs/cgroup/custom.slice/pg1;33333385974;61931465111;5863352266;250115292;25464832;126308352
1700012396.974462;#SYSTEM;33573018288;62209193065;5917089051;252016348;128806912;1360400384
1700012396.974462;/sys/fs/cgroup/custom.slice/pg1;33321705634;61910396853;5861340395;249961677;25464832;126308352
1700012397.973527;#SYSTEM;33569577568;62214174744;5917717427;252047155;128806912;1360412672
1700012397.973527;/sys/fs/cgroup/custom.slice/pg1;33323836773;61923149351;5862562216;250072317;25464832;126308352
1700012398.972634;#SYSTEM;33571404105;62238692199;5919753816;252019205;128806912;1360416768
1700012398.972634;/sys/fs/cgroup/custom.slice/pg1;33324603938;61940301422;5864217562;250092893;25464832;126308352
1700012399.971666;#SYSTEM;33526149563;62207852712;5904185130;251289934;128806912;1360416768
1700012399.971666;/sys/fs/cgroup/custom.slice/pg1;33365885436;61996690189;5869542938;250395294;25464832;126308352
1700012400.970722;#SYSTEM;33494705383;62198274068;5901490844;251312403;128806912;1360424960
1700012400.970722;/sys/fs/cgroup/custom.slice/pg1;33397926412;62064438185;5875958495;250656327;25464832;126308352
1700012401.969785;#SYSTEM;33560207710;62209611333;5917852287;251771014;128806912;1360424960
1700012401.969785;/sys/fs/cgroup/custom.slice/pg1;33334464647;61937161812;5863911828;250225496;25464832;126308352
1700012402.968864;#SYSTEM;33554926378;62182851854;5914558785;251517280;128806912;1360424960
1700012402.968864;/sys/fs/cgroup/custom.slice/pg1;33339423792;61915609191;5861946047;250208416;25464832;126308352
1700012403.967941;#SYSTEM;33553866586;62199354338;5916140959;251608398;128806912;1360437248
1700012403.967941;/sys/fs/cgroup/custom.slice/pg1;33342511735;61943067939;5864527189;250286052;25464832;126308352
1700012404.967006;#SYSTEM;33568940324;62234167247;5919412979;251873468;128843776;1360441344
1700012404.967006;/sys/fs/cgroup/custom.slice/pg1;33327487014;61940958964;5864273490;250072086;25464832;126308352
1700012405.966061;#SYSTEM;33565431200;62233776481;5919405898;251915886;128843776;1360445440
1700012405.966061;/sys/fs/cgroup/custom.slice/pg1;33327317605;61947338637;5864845822;250144292;25464832;126308352
1700012406.965137;#SYSTEM;33579035978;62253873854;5921213836;251868713;129081344;1360445440
1700012406.965137;/sys/fs/cgroup/custom.slice/pg1;33314720917;61907276580;5861138628;250053236;25464832;126308352
1700012407.964201;#SYSTEM;33571895955;62233193516;5919447654;251920152;129081344;1360445440
