TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699911276.339776;0.577942;0;0;1200102;1839576;1200279;1200271;1200056;2019366
1699911277.260075;14.2355;0;0;1200023;1200004;1200018;1200078;1200051;1200015
1699911278.391661;64.8913;0;0;3600000;1561518;1200096;1200083;3600000;3600000
1699911279.258151;116.262;0;0;3600000;1240200;1200128;1200116;3600000;3599999
1699911280.257313;168.265;0;0;3600000;1494297;1200153;1200096;3599999;3600000
1699911281.256354;220.291;0;0;3600000;1517386;1200120;1311375;3600000;3600000
1699911282.255932;272.363;0;0;3600000;1514389;1200118;1200117;3600000;3600000
1699911283.255103;324.463;0;0;3600000;1518993;1200140;1200070;3599999;3599999
1699911284.254698;376.428;0;0;3599999;1482654;1200141;1200105;3599999;3600000
1699911285.254304;428.442;0;0;3600000;1486941;1200102;1200100;3600000;3600000
1699911286.253893;480.494;0;0;3599999;1506193;1200117;1211327;3600000;3600000
1699911287.253056;532.478;0;0;3600000;1397935;1200157;1200122;3599999;3599999
1699911288.252686;584.519;0;0;3600000;1404048;1200137;1200099;3599999;3600000
1699911289.251854;636.526;0;0;3599999;1449872;1200208;1200118;3600000;3600000
1699911290.250971;688.566;0;0;3600000;1478942;1200177;1200121;3600000;3600000
1699911291.250139;740.595;0;0;3599999;1489446;1200150;1200105;3599999;3600000
1699911292.249285;792.598;0;0;3600000;1390613;1200160;1200124;3600000;3599999
1699911293.248434;844.614;0;0;3600000;1425832;1200245;1200067;3599999;3600000
1699911294.247612;896.705;0;0;3600000;1444967;1200247;1200096;3600000;3600000
1699911295.246747;948.73;0;0;3599999;1462303;1200171;1200106;3599999;3599999
1699911296.245899;1000.76;0;0;3599999;1477412;1200176;1200104;3600000;3600000
1699911297.245068;1052.86;0;0;3600000;1395673;1200177;1200111;3600000;3599999
1699911298.244097;1104.87;0;0;3600000;1422079;1200191;1200104;3600000;3600000
1699911299.243250;1156.91;0;0;3599999;1466962;1200228;1200135;3600000;3599999
1699911300.242406;1209;0;0;3600000;1471676;1200146;1200116;3600000;3599999
1699911301.241563;1261.05;0;0;3599999;1495835;1200162;1251137;3600000;3600000
1699911302.240635;1313.09;0;0;3600000;1417009;1200185;1200113;3599999;3599999
1699911303.239813;1365.2;0;0;3599999;1439447;1200150;1200074;3600000;3600000
1699911304.238948;1417.27;0;0;3600000;1500082;1200170;1200108;3600000;3600000
1699911305.238099;1469.35;0;0;3600000;1502790;1200154;1200115;3599999;3599999
1699911306.237257;1521.45;0;0;3600000;1503409;1200229;1212423;3600000;3600000
1699911307.236413;1573.57;0;0;3599999;1374189;1200179;1200125;3600000;3599999
1699911308.235574;1625.62;0;0;3599999;1414580;1200134;1200117;3599999;3600000
1699911309.234835;1665.44;0;0;3600000;1449884;1200086;1200120;3591936;3599636
1699911310.233984;1699.96;0;0;3599999;1501855;1200167;1200172;1200102;1203915
1699911311.359721;1715.33;0;0;1200319;1200262;1199766;1200080;1200124;1200556
1699911312.232754;1728.99;0;0;1200142;1415223;1200149;1200155;1200046;1200136
1699911313.231682;1742.67;0;0;1200101;1447906;1200098;1200073;1200057;1200113
1699911314.231134;1756.33;0;0;1200161;1470739;1200115;1200105;1200062;1200124
