TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700008038.47593;#SYSTEM;99724842;50539963;10691402;110423;96378880;1394491392
1700008038.47593;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700008039.46243;#SYSTEM;1232821593;384436581;76133829;1795451;112390144;1484009472
1700008039.46243;/sys/fs/cgroup/custom.slice/pg1;833340456;190581490;37117465;597430;16003072;90406912
1700008040.43372;#SYSTEM;57400088040;153086585852;38031423606;36952372;117415936;1485443072
1700008040.43372;/sys/fs/cgroup/custom.slice/pg1;57085043155;152881620812;37996221006;36462738;18300928;90853376
1700008041.42003;#SYSTEM;57434650967;169584494852;42169667888;39654464;117723136;1485443072
1700008041.42003;/sys/fs/cgroup/custom.slice/pg1;57160006012;169331337178;42120625769;39395029;18300928;90853376
1700008042.41069;#SYSTEM;57456949996;169648192336;42185271654;39907724;118075392;1485451264
1700008042.41069;/sys/fs/cgroup/custom.slice/pg1;57139812673;169241072283;42098199284;39413024;18300928;90853376
1700008043.40105;#SYSTEM;57469118636;169653995804;42186233576;39350134;120233984;1485459456
1700008043.40105;/sys/fs/cgroup/custom.slice/pg1;57135843695;169230025810;42095440070;38852089;18300928;90853376
1700008044.39253;#SYSTEM;57445421643;169631575940;42181102260;39588691;120463360;1485463552
1700008044.39253;/sys/fs/cgroup/custom.slice/pg1;57149142859;169302798714;42113565011;39133908;18300928;90853376
1700008045.38210;#SYSTEM;57438227844;169554837247;42161618563;39792154;120872960;1485463552
1700008045.38210;/sys/fs/cgroup/custom.slice/pg1;57152177196;169290927860;42110601742;39552349;18300928;90853376
1700008046.37276;#SYSTEM;57422847697;169565649329;42164699761;39837286;120872960;1485463552
1700008046.37276;/sys/fs/cgroup/custom.slice/pg1;57166822782;169343775245;42123760886;39504647;18300928;90853376
1700008047.36317;#SYSTEM;57420827197;169617349228;42177719624;39801725;120872960;1485467648
1700008047.36317;/sys/fs/cgroup/custom.slice/pg1;57166371465;169385197797;42134054678;39290414;18300928;90853376
1700008048.35375;#SYSTEM;57425862131;169617513951;42177532081;39452480;120872960;1485479936
1700008048.35375;/sys/fs/cgroup/custom.slice/pg1;57164939795;169402227556;42138303872;39098388;18300928;90853376
1700008049.34481;#SYSTEM;57443935653;169688515848;42195222769;39456438;121131008;1485484032
1700008049.34481;/sys/fs/cgroup/custom.slice/pg1;57158412119;169365761677;42129226272;39036706;18300928;90853376
1700008050.33541;#SYSTEM;57446825525;169696350007;42197283523;39896205;121131008;1485484032
1700008050.33541;/sys/fs/cgroup/custom.slice/pg1;57142837072;169326855815;42119548554;39482308;18300928;90853376
1700008051.32626;#SYSTEM;57206386940;169718438724;42215318027;39038439;121131008;1485484032
