TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1684783423.415824;#SYSTEM;0;0;0;0
1684783423.415824;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783423.415824;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783424.425294;#SYSTEM;0;0;0;0
1684783424.425294;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783424.425294;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783425.445708;#SYSTEM;0;0;0;0
1684783425.445708;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783425.445708;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783426.441431;#SYSTEM;0;0;0;0
1684783426.441431;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783426.441431;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783427.442012;#SYSTEM;0;0;0;0
1684783427.442012;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783427.442012;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783428.457289;#SYSTEM;0;0;0;0
1684783428.457289;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783428.457289;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783429.473312;#SYSTEM;0;0;0;0
1684783429.473312;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783429.473312;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783430.474272;#SYSTEM;0;0;0;0
1684783430.474272;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783430.474272;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783431.473757;#SYSTEM;0;0;0;0
1684783431.473757;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783431.473757;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783432.473786;#SYSTEM;0;0;0;0
1684783432.473786;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783432.473786;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783433.471611;#SYSTEM;0;0;0;0
1684783433.471611;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783433.471611;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783434.471283;#SYSTEM;0;0;0;0
1684783434.471283;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783434.471283;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783435.470480;#SYSTEM;0;0;0;0
1684783435.470480;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783435.470480;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783436.470016;#SYSTEM;0;0;0;0
1684783436.470016;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;0
1684783436.470016;/sys/fs/cgroup/test.slice/test;0;0;0;0
1684783437.468846;#SYSTEM;0;0;0;0
