TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699890729.288950;0.596069;0;0;1200016;1200029;1200009;1742342;1826350;1200048
1699890730.427695;14.8134;0;0;1200170;3600000;1200414;1200213;1200093;1200494
1699890731.287170;47.324;0;0;1200239;3600000;1200089;1200202;1200072;1200129
1699890732.286305;81.7014;0;0;1200216;3600000;1435215;1200140;1200086;1200152
1699890733.285461;116.054;0;0;1200148;3599999;1448286;1200109;1200109;1200134
1699890734.284557;150.445;0;0;1200209;3599999;1415676;1200149;1200110;1200144
1699890735.283717;184.748;0;0;1200291;3600000;1466986;1200222;1200089;1200131
1699890736.282861;219.06;0;0;1200135;3599999;1502718;1200161;1200092;1200147
1699890737.282014;253.347;0;0;1200207;3600000;1537879;1200173;1200102;1200159
1699890738.281152;287.592;0;0;1200208;3600000;1427496;1200165;1200121;1200146
1699890739.280318;321.792;0;0;1200237;3600000;1453080;1200167;1200111;1200158
1699890740.279463;355.991;0;0;1200181;3600000;1507090;1200130;1200101;1200177
1699890741.278609;390.034;0;0;1200253;3600000;1536759;1200250;1200096;1200149
1699890742.277773;424.115;0;0;1200180;3599999;1578819;1217798;1200126;1200137
1699890743.276928;458.187;0;0;1200115;3600000;1433884;1200172;1200100;1200123
1699890744.276056;492.188;0;0;1200208;3600000;1467507;1200167;1200110;1200151
1699890745.275253;526.168;0;0;1200218;3599999;1508589;1200156;1200086;1281124
1699890746.274373;560.146;0;0;1200259;3599999;1539608;1200133;1200123;1200124
1699890747.273535;594.045;0;0;1200219;3600000;1540323;1200122;1200097;1200144
1699890748.272604;627.983;0;0;1200191;3600000;1541942;1200147;1200094;1200162
1699890749.271773;661.897;0;0;1200246;3599999;1555200;1200155;1200091;1200090
1699890750.270922;695.766;0;0;1200185;3600000;1555789;1200151;1200099;1200107
1699890751.270066;729.616;0;0;1200260;3599999;1422868;1200154;1200101;1200150
1699890752.269235;763.471;0;0;1200271;3600000;1455203;1200099;1200112;1200169
1699890753.268398;797.296;0;0;1200197;3599999;1464970;1200167;1200075;1200119
1699890754.267537;831.117;0;0;1200230;3600000;1517702;1200131;1200118;1200124
1699890755.266691;864.858;0;0;1200282;3600000;1533250;1200134;1200079;1200106
1699890756.265848;898.536;0;0;1200226;3599999;1426113;1200153;1200089;1200108
1699890757.264983;932.163;0;0;1200262;3600000;1446834;1200170;1200103;1200136
1699890758.264148;965.848;0;0;1200234;3600000;1478521;1200169;1200095;1200138
1699890759.263290;999.375;0;0;1200283;3599999;1507858;1200199;1200082;1200130
1699890760.262462;1033.03;0;0;1200265;3600000;1529066;1219544;1200093;1200098
1699890761.261601;1066.65;0;0;1200271;3599999;1423421;1200172;1200092;1200114
1699890762.260756;1100.28;0;0;1200226;3599999;1490505;1200169;1200109;1200127
1699890763.259926;1133.92;0;0;1200153;3600000;1528431;1200167;1200095;1200134
1699890764.259070;1167.63;0;0;1200264;3600000;1497979;1200171;1200142;1200134
1699890765.391716;1198.98;0;0;1200476;1200444;1200599;1200435;1200066;1200161
1699890766.257766;1212.7;0;0;1200057;1200170;1404294;1200173;1200053;1200110
1699890767.256860;1226.42;0;0;1200118;1200107;1470226;1200097;1200069;1200094
1699890768.255820;1240.13;0;0;1200011;1200111;1200000;1200092;1200048;1200092
