TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699926588.949572;0.628418;0;0;1200006;1200011;1744390;1879849;1200076;1200032
1699926590.79628;14.4343;0;0;1680558;3346120;1200172;3600000;3600000;3600000
1699926590.948030;81.6635;0;0;3594086;3599999;1200170;3599999;3599999;3599999
1699926591.947127;151.964;0;0;3599999;3600000;1454546;3599999;3600000;3599999
1699926592.946170;222.32;0;0;3600000;3600000;1398803;3600000;3599999;3600000
1699926593.945227;292.716;0;0;3600000;3600000;1436649;3600000;3600000;3600000
1699926594.944257;363.135;0;0;3599999;3599999;1484415;3599999;3600000;3599999
1699926595.943349;433.624;0;0;3599999;3599999;1499687;3600000;3599999;3600000
1699926596.942410;504.028;0;0;3600000;3600000;1497629;3600000;3600000;3599999
1699926597.941468;574.458;0;0;3599999;3600000;1511410;3599999;3599999;3600000
1699926598.940491;644.885;0;0;3599999;3600000;1492704;3600000;3600000;3600000
1699926599.939592;715.411;0;0;3599999;3599999;1499794;3599999;3599999;3599999
1699926600.938658;785.857;0;0;3600000;3600000;1443736;3600000;3599999;3599999
1699926601.937706;856.314;0;0;3600000;3599999;1478534;3599999;3600000;3599999
1699926602.936736;926.766;0;0;3600000;3600000;1490700;3599999;3599999;3600000
1699926603.935838;997.295;0;0;3599999;3599999;1516442;3600000;3600000;3600000
1699926604.934887;1067.78;0;0;3600000;3600000;1516975;3599999;3600000;3600000
1699926605.933950;1138.25;0;0;3600000;3600000;1420857;3599999;3599999;3599999
1699926606.932977;1208.73;0;0;3599999;3599999;1449920;3600000;3600000;3600000
1699926607.932032;1279.21;0;0;3600000;3600000;1456117;3600000;3599999;3599999
1699926608.931126;1349.76;0;0;3600000;3599999;1501052;3600000;3600000;3600000
1699926609.930189;1420.27;0;0;3599999;3600000;1518386;3599999;3599999;3599999
1699926610.929244;1490.74;0;0;3599999;3600000;1396294;3600000;3600000;3600000
1699926611.928273;1561.22;0;0;3600000;3600000;1410831;3600000;3600000;3599999
1699926612.927362;1631.77;0;0;3600000;3600000;1471580;3599999;3599999;3600000
1699926613.926421;1702.26;0;0;3599999;3599999;1504861;3600000;3600000;3600000
1699926614.925480;1772.74;0;0;3600000;3600000;1512660;3600000;3600000;3600000
1699926615.924503;1843.24;0;0;3599999;3599999;1420832;3600000;3600000;3599999
1699926616.923608;1913.73;0;0;3600000;3600000;1446565;3600000;3599999;3600000
1699926617.922659;1984.3;0;0;3600000;3599999;1489511;3599999;3600000;3599999
1699926618.921722;2054.8;0;0;3600000;3599999;1483349;3600000;3600000;3600000
1699926619.920744;2125.3;0;0;3599999;3599999;1514755;3600000;3600000;3599999
1699926620.919846;2195.8;0;0;3600000;3600000;1409354;3599999;3599999;3600000
1699926621.918896;2266.36;0;0;3600000;3599999;1444303;3600000;3600000;3600000
1699926622.917959;2336.86;0;0;3600000;3600000;1477904;3600000;3599999;3599999
1699926623.917076;2405.87;0;0;3597115;3600000;1502517;3600000;3600000;3600000
1699926625.43718;2423.16;0;0;1200196;1200461;1200518;1200197;1200173;1199752
1699926625.915907;2436.91;0;0;1200062;1200094;1428235;1200064;1200137;1200126
1699926626.914858;2450.76;0;0;1200133;1200123;1484820;1200074;1200116;1200049
1699926627.914001;2464.44;0;0;1200064;1200142;1200001;1200091;1200182;1200109
