FULL;PG1;PG2
35.15847;0;0
273.25213;12.293299000000003;10.023772999999997
276.86502;137.93371499999998;138.125556
249.08208;124.09562500000006;124.60955000000007
249.28605;124.24874399999996;124.62587899999995
249.34336;124.07153299999993;124.62021799999992
249.22653;124.458968;124.42467899999997
249.29027;124.28512100000003;124.38797900000003
249.36904;124.581605;124.547304
249.17693;124.43368200000003;124.08975200000003
249.32726;124.4399320000001;124.3711050000001
249.20691;124.74104399999996;124.22501699999995
249.34266;124.51644899999995;124.37878499999995
249.18888;124.233272;120.58744600000001
249.34384;124.46537700000006;116.51418700000005
249.26053;124.59583999999995;112.41833499999997
249.2543;124.66143199999999;116.535813
249.3076;124.75665399999998;112.37700599999997
249.19915;124.49673600000004;120.28057400000003
249.29034;124.7480120000001;120.29027800000009
249.2991;124.49524999999993;116.33499899999995
249.32699;124.714927;116.519473
249.15654;124.664536;116.691804
249.45634;124.28367800000007;120.38592200000001
249.16267;124.37569299999994;120.22869499999995
249.3801;124.56998500000002;116.71576500000002
249.15642;124.32111399999988;116.5746089999999
249.29376;124.59541999999996;116.26391599999998
249.25763;124.42309499999998;120.65165999999998
249.22658;124.39046600000002;116.438252
249.41597;124.6050380000001;116.6799920000001
249.25082;124.26673999999994;116.68366799999995
249.22299;124.25147399999992;116.64004299999992
249.26058;124.23603400000003;120.60220100000005
249.27739;124.33009400000002;116.78662600000003
249.32355;124.31880099999997;116.63675599999996
249.25987;124.441371;116.728063
249.2231;124.28590999999993;120.41268699999993
249.24544;142.49947800000004;30.92306
210.24267;0;0
37.021612;0;0
31.483162;0;0
30.883486;0;0
